회사명,거래소코드,회계년도,자산총계(요약),부채총계(요약),자본총계(요약),매출액(요약),매출원가(요약),매출총이익(요약),판매비와 관리비(요약),영업이익(요약),당기순이익(요약),유동자산(요약),유동부채(요약),비유동부채(요약),자본금(요약),비유동자산(요약),총자산수익률(ROA),자기자본수익률(ROE),영업이익률,당기순이익률,유동비율,자기자본비율,부채비용,비유동비율,비유동장기적합률
덕양산업(주),24900,Dec-88,18970,16568,2402,31767,29871,1895,1285,611,184,7914,13374,3195,1000,11056,0.009699526,0.076602831,0.019233796,0.005792174,0.591745177,0.12662098,16.569,0.288983357,2.635518474
덕양산업(주),24900,Dec-89,19514,17042,2472,32257,30185,2072,1537,535,119,6131,13265,3777,1000,13383,0.006098186,0.048139159,0.016585547,0.003689122,0.462193743,0.126678282,17.042,0.282223717,2.801549089
덕양산업(주),24900,Dec-90,22480,19831,2649,33519,31526,1994,1490,504,179,9261,15053,4778,1000,13219,0.007962633,0.067572669,0.015036248,0.005340255,0.615226201,0.117838078,19.831,0.361449429,2.287815853
덕양산업(주),24900,Dec-91,24510,21787,2723,37944,35567,2377,1683,694,238,11838,16266,5521,1000,12672,0.009710322,0.087403599,0.018290112,0.006272401,0.727775729,0.111097511,21.787,0.435684975,1.943260236
덕양산업(주),24900,Dec-92,27467,24277,3190,48959,45912,3047,2002,1046,526,15424,19172,5105,1000,12043,0.019150253,0.164890282,0.021364815,0.010743683,0.804506572,0.116139367,24.277,0.4238977,1.972645373
덕양산업(주),24900,Dec-93,32559,28210,4349,59658,55550,4108,2322,1786,1265,18964,22285,5925,1000,13595,0.038852545,0.290871465,0.029937309,0.021204197,0.850975993,0.133572898,28.21,0.435821993,1.963176895
덕양산업(주),24900,Dec-94,50382,43112,7270,81889,77410,4479,3062,1417,2045,33846,35350,7762,2000,16535,0.040589893,0.281292985,0.017303911,0.024972829,0.957454031,0.144297567,21.556,0.469428485,1.693812743
덕양산업(주),24900,Dec-95,67426,55121,12305,105085,101048,4038,3319,719,3176,48809,43801,11320,4100,18617,0.047103491,0.258106461,0.00684208,0.030223153,1.114335289,0.182496366,13.44414634,0.608046409,1.207328145
덕양산업(주),24900,Dec-96,69669,53658,16011,121206,115748,5458,3732,1725,4491,43751,38953,14705,4100,25918,0.064461956,0.28049466,0.014231969,0.037052621,1.123174082,0.229815269,13.08731707,0.567366309,1.378250465
덕양산업(주),24900,Dec-97,76306,49262,27044,113115,108974,4142,4111,31,3348,43796,32315,16947,7000,32511,0.043875973,0.123798255,0.000274057,0.029598197,1.355283924,0.354415118,7.037428571,0.521269724,1.357623084
덕양산업(주),24900,Dec-98,76320,39380,36940,66077,66513,-436,3087,-3523,134,37043,27058,12322,14000,39277,0.001755765,0.003627504,-0.053316585,0.002027937,1.369022101,0.484014675,2.812857143,0.313720498,1.492173847
덕양산업(주),24900,Dec-99,93758,55085,38673,98335,93779,4556,4121,435,1765,58481,44032,11053,14000,35277,0.01882506,0.045639076,0.004423654,0.017948848,1.328147711,0.412476802,3.934642857,0.313320294,1.408094839
덕양산업(주),24900,Dec-00,116095,67818,48277,144878,134299,10579,6938,3640,3688,62485,56503,11315,16282,53610,0.031767087,0.076392485,0.025124588,0.025455901,1.105870485,0.415840475,4.165213119,0.211061369,1.942602457
덕양산업(주),24900,Dec-01,110065,59458,50607,181517,165855,15661,8601,7060,5428,60701,49022,10436,16282,49364,0.049316313,0.107257889,0.038894429,0.029903535,1.238239974,0.459791941,3.651762683,0.211409124,1.847593383
덕양산업(주),24900,Dec-02,121565,63730,57835,208348,186714,21633,12909,8725,5013,81874,54955,8775,16282,39691,0.041237198,0.086677617,0.041877052,0.024060706,1.489837139,0.475753712,3.914138312,0.221082865,1.584028415
덕양산업(주),24900,Dec-03,126882,65532,61350,205272,185920,19352,11065,8287,5992,90269,54294,11238,16282,36614,0.047224981,0.097669112,0.040370825,0.029190537,1.662596235,0.483520121,4.024812677,0.306931775,1.330450581
덕양산업(주),24900,Dec-04,125532,61118,64415,195204,179344,15859,9657,6203,5767,88174,51161,9957,16282,37359,0.045940477,0.089528836,0.031777013,0.029543452,1.72346123,0.513132005,3.75371576,0.266522123,1.423796639
덕양산업(주),24900,Dec-05,124705,60702,64002,166124,159594,6530,8252,-1721,2662,79851,53279,7423,16282,44854,0.021346377,0.04159245,-0.010359731,0.016024175,1.498733084,0.513231332,3.728166073,0.165492487,1.892174647
덕양산업(주),24900,Dec-06,184624,126089,58535,325578,326752,-1175,8398,-9573,-3882,134438,118974,7115,16282,50185,-0.021026519,-0.066319296,-0.029403092,-0.01192341,1.129977978,0.317049788,7.74407321,0.141775431,2.144933111
덕양산업(주),24900,Dec-07,184692,127056,57636,560481,555849,4632,7138,-2506,476,135172,120184,6872,16282,49520,0.002577264,0.008258727,-0.00447116,0.000849271,1.12470878,0.312065493,7.803463948,0.138772213,2.138723331
덕양산업(주),24900,Dec-08,169100,110648,58453,571988,570134,1853,6701,-4847,1869,118890,103200,7447,16282,50210,0.011052632,0.031974407,-0.008473954,0.003267551,1.152034884,0.345669156,6.795663923,0.148317068,2.115976232
덕양산업(주),24900,Dec-09,198674,138264,60410,592178,588036,4142,6975,-2833,2896,151969,130247,8017,16282,46704,0.014576643,0.047939083,-0.004784035,0.004890421,1.166775434,0.304065957,8.49183147,0.171655533,1.922054406
덕양산업(주),24900,Dec-10,207037,145613,61425,582014,578415,3599,7285,-3686,2471,155547,143729,1884,16282,51491,0.011935065,0.04022792,-0.006333181,0.004245602,1.082224186,0.296684667,8.943188797,0.036588918,2.83447099
덕양산업(주),24900,Dec-11,254049,185848,68201,814690,807180,7510,7781,-271,7024,201301,183380,2469,16282,52748,0.02764821,0.102989692,-0.000332642,0.008621684,1.097726033,0.268456085,11.41438398,0.046807462,2.813076636
덕양산업(주),24900,Dec-12,232284,177548,54735,906317,899346,6971,8585,-1614,4093,172205,170408,7140,16282,60079,0.017620671,0.074778478,-0.001780834,0.00451608,1.01054528,0.235639285,10.90455718,0.118843523,2.565067031
덕양산업(주),24900,Dec-13,228093,172243,55849,836617,828747,7870,9141,-1271,1318,171357,167721,4522,16282,56736,0.005778345,0.023599348,-0.001519214,0.001575392,1.02167886,0.244852954,10.57873726,0.079702482,2.727167852
덕양산업(주),24900,Dec-14,217037,156229,60808,811901,801132,10769,9278,1491,3317,130131,143703,12526,16282,86906,0.015283108,0.054548744,0.001836431,0.004085473,0.905555208,0.280173427,9.59519715,0.144132741,3.016731463
덕양산업(주),24900,Dec-15,330511,269245,61266,815922,809456,6466,9923,-3457,760,162717,193090,76155,16282,167794,0.00229947,0.012404923,-0.004236925,0.000931462,0.842700295,0.185367507,16.53635917,0.45386009,1.815225505
덕양산업(주),24900,Dec-16,330324,273932,56391,823616,819487,4130,11203,-7074,-2883,166723,204865,69068,16282,163601,-0.008727795,-0.05112518,-0.008588954,-0.003500418,0.813818856,0.170714725,16.82428449,0.422173459,1.916824839
덕양산업(주),24900,Dec-17,331824,271750,60074,914028,902721,11307,9030,2277,1127,165644,241071,30679,16282,166180,0.003396379,0.018760196,0.002491171,0.001233004,0.687117073,0.181041757,16.69021005,0.18461307,3.538681033
덕양산업(주),24900,Dec-18,448802,390208,58594,1171523,1152758,18765,10892,7873,265,287472,320240,69968,16282,161330,0.000590461,0.004522647,0.006720312,0.000226201,0.897676742,0.130556459,23.96560619,0.433694911,1.870492754
덕양산업(주),24900,Dec-19,411991,363333,48659,1256666,1236843,19823,14370,5454,-13065,256688,333706,29627,16282,155304,-0.031711858,-0.268501202,0.004340055,-0.010396557,0.76920403,0.118106662,22.31501044,0.190767784,3.382866105
동양피스톤(주),92780,Dec-99,30158,16275,13883,31108,25813,5295,3106,2189,1270,14153,8823,7452,708,16005,0.042111546,0.091478787,0.070367751,0.040825511,1.604102913,0.460342198,22.98728814,0.465604499,1.961397059
동양피스톤(주),92780,Dec-00,50490,30464,20026,37765,31654,6111,3249,2862,2150,22202,23318,7146,532,28289,0.04258269,0.107360431,0.075784457,0.056931021,0.952139978,0.396632997,57.26315789,0.25260702,3.684423027
동양피스톤(주),92780,Dec-01,56650,35163,21487,44962,39412,5549,3231,2319,2156,24749,23959,11204,532,31901,0.038058252,0.10033974,0.051576887,0.047951604,1.032972996,0.37929391,66.09586466,0.351211561,2.718217451
동양피스톤(주),92780,Dec-02,57668,35708,21960,55735,49031,6704,3769,2935,1194,23809,29974,5733,532,33858,0.020704724,0.054371585,0.052659908,0.021422804,0.794321746,0.380800444,67.11842105,0.169324827,5.404309657
동양피스톤(주),92780,Dec-03,66043,43769,22273,65930,59150,6780,4160,2620,307,30062,36346,7423,532,35981,0.004648487,0.013783505,0.039739117,0.004656454,0.827106146,0.33725508,82.27255639,0.206303327,4.523067253
동양피스톤(주),92780,Dec-04,78687,56819,21868,80786,74679,6106,4621,1486,164,31866,43631,13188,532,46821,0.002084207,0.007499543,0.018394276,0.002030055,0.730352272,0.277911218,106.8026316,0.281668482,3.412609329
동양피스톤(주),92780,Dec-05,92272,74036,18235,100592,95870,4722,5264,-542,-3447,36581,56731,17305,532,55691,-0.037356945,-0.189032081,-0.005388102,-0.034267139,0.644815004,0.197624389,139.1654135,0.310732434,3.122217862
동양피스톤(주),92780,Dec-06,102691,83875,18815,130215,120249,9966,6123,3844,919,43734,64386,19489,532,58956,0.008949178,0.048844007,0.029520409,0.007057559,0.679247041,0.183221346,157.6597744,0.33056856,2.944708057
동양피스톤(주),92780,Dec-07,105101,86044,19057,148441,135209,13231,8007,5225,739,43924,68814,17229,3684,61177,0.007031332,0.038778402,0.03519917,0.004978409,0.638300346,0.181320825,23.35586319,0.281625447,2.925309616
동양피스톤(주),92780,Dec-08,113100,81943,31157,132690,120829,11862,10160,1701,-1557,40902,67912,14031,3684,72198,-0.013766578,-0.049972719,0.012819353,-0.011734117,0.60227942,0.275481874,22.24294245,0.194340563,4.075529213
동양피스톤(주),92780,Dec-09,111338,100837,10501,109821,101391,8431,8032,399,-2905,43473,87526,13311,3684,67865,-0.026091721,-0.27664032,0.003633185,-0.026452136,0.496686699,0.094316406,27.37160695,0.196139394,3.993233304
동양피스톤(주),92780,Dec-10,112390,94827,17563,162576,144489,18087,11560,6528,2054,43714,83337,11489,4934,68675,0.018275647,0.116950407,0.040153528,0.012634091,0.52454492,0.156268351,19.21888934,0.167295231,4.181635511
동양피스톤(주),92780,Dec-11,128187,105868,22319,190038,172392,17646,10834,6813,3710,50574,92327,13541,4934,77612,0.028942092,0.166226085,0.035850725,0.019522411,0.547770425,0.17411282,21.45683016,0.174470443,4.200920162
동양피스톤(주),92780,Dec-12,139916,114974,24941,203034,183148,19886,12199,7687,4005,56713,100498,14476,4934,83203,0.028624317,0.160578966,0.037860654,0.01972576,0.564319688,0.178258228,23.30239157,0.173984111,4.286604843
동양피스톤(주),92780,Dec-13,146731,115064,31667,217435,194822,22614,14837,7776,6596,60563,95002,20061,4934,86168,0.044953009,0.208292544,0.035762412,0.030335503,0.637491842,0.215816699,23.32042967,0.232812645,3.447409482
동양피스톤(주),92780,Dec-14,169226,126322,42904,229053,205698,23355,16507,6848,5598,69673,106181,20141,4934,99553,0.033080023,0.130477345,0.029897011,0.024439758,0.656172008,0.253530781,25.60235103,0.202314345,3.970209372
동양피스톤(주),92780,Dec-15,203970,154913,49058,256095,229471,26625,14496,12128,8902,69832,115386,39527,4934,134138,0.043643673,0.181458682,0.047357426,0.034760538,0.605203404,0.240514583,31.39704094,0.294674142,3.016981175
동양피스톤(주),92780,Dec-16,231022,171031,59992,259677,230948,28729,15422,13307,10671,82840,126918,44112,4934,148182,0.046190406,0.177873716,0.051244431,0.041093358,0.652704896,0.259679772,34.66355898,0.297687978,3.02128614
동양피스톤(주),92780,Dec-17,245473,155973,89500,242642,214903,27739,13754,13985,7915,95503,119220,36753,6584,149970,0.032243872,0.088435754,0.057636353,0.032620074,0.801065258,0.364602217,23.68970231,0.245069014,3.460553338
동양피스톤(주),92780,Dec-18,261139,166960,94179,275007,247677,27330,16494,10836,7929,108155,136943,30017,6584,152983,0.03036314,0.084190743,0.039402633,0.028831993,0.78978115,0.360647012,25.35844471,0.196211344,4.179749187
동양피스톤(주),92780,Dec-19,277850,180726,97124,289322,259887,29434,18374,11060,5112,117326,133361,47364,6584,160524,0.018398416,0.052633747,0.038227304,0.017668895,0.879762449,0.349555516,27.44911908,0.295058683,2.975531994
동원금속(주),18500,Mar-87,6571,4987,1584,8610,7702,908,636,272,81,3333,3581,1407,1680,3238,0.012326891,0.051136364,0.031591173,0.009407666,0.930745602,0.2410592,2.969047619,0.434527486,1.048914804
동원금속(주),18500,Mar-88,7856,5561,2295,16893,13928,2966,1043,1922,706,4119,4288,1273,1680,3737,0.089867617,0.307625272,0.113774936,0.041792458,0.960587687,0.292133401,3.310119048,0.340647578,1.265492719
동원금속(주),18500,Mar-89,13801,10987,2814,18830,16146,2684,1177,1507,517,6373,7266,3721,1680,7428,0.037461054,0.183724236,0.080031864,0.027456187,0.877098816,0.203898268,6.539880952,0.50094238,1.37530087
동원금속(주),18500,Mar-90,17712,14866,2846,21763,19817,1946,1582,364,-758,5927,10015,4851,2330,11785,-0.042795845,-0.266338721,0.016725635,-0.034829757,0.591812282,0.160682023,6.380257511,0.411624947,1.641136332
동원금속(주),18500,Mar-91,21251,16373,4879,33622,29515,4107,2443,1664,800,9767,10883,5490,3080,11485,0.037645287,0.163968026,0.049491404,0.023793944,0.897454746,0.229578393,5.315909091,0.478014802,1.340140023
동원금속(주),18500,Mar-92,25686,20546,5141,41853,37205,4648,2944,1704,332,12352,14716,5829,3080,13335,0.012925329,0.064578876,0.040713927,0.007932526,0.839358521,0.200140149,6.670454545,0.43712036,1.496800988
동원금속(주),18500,Mar-93,29280,23787,5493,53706,47725,5981,3459,2522,451,13488,15955,7832,3080,15792,0.015403005,0.082104497,0.046959371,0.008397572,0.845377625,0.187602459,7.723051948,0.495947315,1.447214076
동원금속(주),18500,Mar-94,37251,30701,6550,68600,61197,7403,4332,3072,1220,18175,18518,12182,3750,19077,0.032750799,0.186259542,0.044781341,0.017784257,0.981477481,0.175834206,8.186666667,0.638570006,1.197401456
동원금속(주),18500,Mar-97,78991,63285,15706,101177,91517,9660,7121,2539,1548,33560,39567,23718,5999,45431,0.019597169,0.098561059,0.025094636,0.01529992,0.848181565,0.198832778,10.54925821,0.52206643,1.528788236
동원금속(주),18500,Mar-98,88565,65834,22730,140139,126396,13743,8631,5111,1613,30588,37060,28774,7499,57976,0.018212612,0.070963484,0.036470932,0.011510001,0.825364274,0.256650558,8.779037205,0.496308817,1.598323822
동원금속(주),18500,Mar-99,89960,67542,22417,114680,106078,8602,6881,1722,-477,31734,43926,23616,7499,58226,-0.005302357,-0.021278494,0.015015696,-0.0041594,0.722442289,0.249191298,9.006800907,0.405592004,1.871316085
동원금속(주),18500,Mar-00,97839,62307,35531,139908,129189,10720,9406,1314,6273,22876,44547,17760,7499,74963,0.064115537,0.176550055,0.009391886,0.044836607,0.513525041,0.363161553,8.308707828,0.236916879,2.967773863
동원금속(주),18500,Mar-01,89152,63681,25472,107130,98442,8689,8060,629,-4747,25422,48253,15427,8249,63730,-0.053246141,-0.186361495,0.005871371,-0.044310651,0.526848072,0.285711081,7.719723603,0.2420681,2.691755364
동원금속(주),18500,Mar-02,85847,65518,20330,91242,83651,7590,6569,1022,-5474,20666,45631,19887,8249,65181,-0.063764604,-0.269257255,0.011200982,-0.059994301,0.452893866,0.236813904,7.94253849,0.305104248,2.316640603
동원금속(주),18500,Mar-03,74815,61092,13723,83853,79444,4410,6110,-1701,-7258,17929,45223,15869,8749,56886,-0.097012631,-0.528893099,-0.0202855,-0.086556235,0.396457555,0.183425784,6.982740885,0.278961432,2.310748233
동원금속(주),18500,Mar-04,87384,72149,15235,127916,117848,10068,7082,2987,1193,26303,57232,14916,8749,61081,0.013652385,0.078306531,0.023351262,0.009326433,0.459585547,0.174345418,8.246428163,0.244200324,2.581069089
동원금속(주),18500,Mar-05,108853,90829,18024,149748,136252,13495,9663,3832,1670,31667,73172,17657,8749,77186,0.015341791,0.092654239,0.025589657,0.011152069,0.432774832,0.165581105,10.38164362,0.228759101,2.923047792
동원금속(주),18500,Mar-06,130944,100363,30581,174426,155991,18435,12753,5681,2442,40192,72450,27912,13400,90751,0.018649194,0.079853504,0.032569686,0.014000206,0.554755003,0.233542583,7.489701493,0.307566859,2.196722502
동원금속(주),18500,Mar-07,145686,115022,30664,150249,133113,17135,13463,3672,1277,46328,80383,34640,13400,99358,0.008765427,0.041644926,0.024439431,0.008499225,0.576340769,0.210480074,8.58380597,0.348638258,2.068234804
동원금속(주),18500,Mar-08,165128,134612,30516,156938,138305,18632,15478,3154,297,54923,85996,48616,13400,110205,0.001798605,0.009732599,0.020097108,0.001892467,0.63866924,0.184802093,10.04567164,0.441141509,1.777041409
동원금속(주),18500,Mar-09,220546,193782,26764,126324,105694,20630,15638,4992,-24785,46599,145164,48618,13400,173947,-0.112380184,-0.926057391,0.039517431,-0.19620183,0.321009341,0.121353368,14.46134328,0.279498928,2.804782483
동원금속(주),18500,Mar-10,224798,197037,27760,146164,122579,23585,17069,6516,5126,67031,152816,44221,13400,157767,0.022802694,0.184654179,0.044580061,0.035070195,0.438638624,0.123489192,14.70425373,0.28029309,2.738012183
동원금속(주),18500,Mar-11,231345,194588,36757,192299,155658,36642,22980,13661,10840,65438,157704,36884,13400,165907,0.046856427,0.294909813,0.071040411,0.056370548,0.414941917,0.158883918,14.52149254,0.222317322,3.299399411
동원금속(주),18500,Mar-12,284219,232222,51997,253024,205100,47924,26614,21310,12386,101797,191679,40544,13400,182423,0.043579071,0.23820605,0.08422126,0.048951878,0.531080609,0.182946953,17.33007463,0.222252676,3.381710663
동원금속(주),18500,Mar-13,270441,224424,46017,263587,223824,39764,28098,11666,2209,89734,153743,70681,13400,180707,0.00816814,0.048003999,0.044258632,0.008380535,0.583662346,0.170155413,16.7480597,0.391135927,2.149201365
동원금속(주),18500,Mar-14,279437,230944,48493,254882,216180,38702,28320,10382,5241,96043,163305,67639,13400,183394,0.018755569,0.108077454,0.040732574,0.020562456,0.588120388,0.173538221,17.23462687,0.368817955,2.263033848
동원금속(주),18500,Mar-15,314483,257718,56765,255945,219665,36280,28834,7446,5234,117860,191541,66177,14612,196623,0.016643189,0.092204704,0.029092188,0.020449706,0.615325178,0.180502603,17.6374213,0.33656795,2.433784302
동원금속(주),18500,Mar-16,344409,275416,68993,284890,244002,40888,32035,8853,5356,115320,208409,67007,17145,229089,0.015551278,0.077631064,0.031075152,0.018800239,0.553335029,0.200322872,16.06392534,0.29249331,2.72232389
동원금속(주),18500,Mar-17,354378,292528,61850,278041,245512,32529,29220,3309,-6640,99299,233225,59302,17561,255079,-0.018737055,-0.107356508,0.011901122,-0.02388137,0.425764819,0.17453115,16.65776436,0.232484838,3.318618841
동원금속(주),18500,Mar-18,350043,282056,67988,236552,221872,14680,34786,-20106,-9424,91259,229141,52915,23377,258784,-0.026922407,-0.138612696,-0.084996111,-0.039839021,0.398265697,0.194227011,12.0655345,0.204475547,3.392020133
동원금속(주),18500,Mar-19,326378,302703,23675,249463,234423,15040,38609,-23568,-32380,97706,244684,58019,23377,228672,-0.099210118,-1.367687434,-0.094474932,-0.129798808,0.399315035,0.07253859,12.94875305,0.253721488,2.809376382
동원금속(주),18500,Mar-20,298807,261022,37785,260456,223079,37377,40392,-3015,6215,75383,212205,48817,23377,223424,0.020799379,0.164483261,-0.011575852,0.023861996,0.355236682,0.126452861,11.16576122,0.21849488,3.094772419
디젠스(주),113810,Dec-06,42861,33168,9693,68837,57775,11062,5570,5493,3438,18312,30732,2436,6000,24549,0.080212781,0.354688951,0.079797202,0.049944071,0.595860992,0.226149647,5.528,0.099230111,2.91002845
디젠스(주),113810,Dec-07,45543,33338,12205,85756,74333,11423,6811,4612,3832,17583,30287,3051,6000,27960,0.084140263,0.313969685,0.053780493,0.04468492,0.580546109,0.267988494,5.556333333,0.109120172,3.089161419
디젠스(주),113810,Dec-08,46410,34006,12404,80778,73124,7654,7126,528,862,18718,29166,4839,6000,27692,0.018573583,0.069493712,0.006536433,0.010671222,0.641774669,0.267269985,5.6675,0.174743608,2.554848233
디젠스(주),113810,Dec-09,56074,41869,14206,60245,53115,7131,6734,396,561,20602,33698,8171,6000,35473,0.010004637,0.039490356,0.00657316,0.009311976,0.611371595,0.253339278,6.978166667,0.230344205,2.503210783
디젠스(주),113810,Dec-10,66600,49359,17241,99749,87155,12594,8004,4589,2906,29901,41283,8076,6000,36699,0.043633634,0.168551708,0.046005474,0.029133124,0.724293293,0.258873874,8.2265,0.220060492,2.607203751
디젠스(주),113810,Dec-11,79864,58497,21367,109763,94359,15404,8988,6417,5154,39192,49583,8914,6000,40672,0.064534709,0.241213086,0.058462323,0.046955714,0.790432205,0.267542322,9.7495,0.219167978,2.727102052
디젠스(주),113810,Dec-12,78978,45272,33706,100981,89016,11965,9017,2948,1938,36152,31771,13501,9125,42826,0.024538479,0.057497182,0.029193611,0.019191729,1.137893047,0.426777077,4.961315068,0.315252417,1.89277822
디젠스(주),113810,Dec-13,82671,49870,32802,82915,76169,6746,8084,-1338,-875,29041,30125,19745,9605,53631,-0.010584123,-0.026675203,-0.016137008,-0.010552976,0.964016598,0.396772789,5.192087454,0.368163935,1.827291312
디젠스(주),113810,Dec-14,90721,59779,30942,61335,57010,4325,7526,-3201,-2762,32974,42855,16925,9605,57748,-0.030444991,-0.089263784,-0.052188799,-0.045031385,0.769431805,0.341067669,6.223841749,0.293083743,2.176705616
디젠스(주),113810,Dec-15,92200,60266,31934,66805,57651,9154,8049,1105,1058,34004,49702,10564,9726,58196,0.011475054,0.033130832,0.016540678,0.015837138,0.684157579,0.346355748,6.196380835,0.181524503,2.868210941
디젠스(주),113810,Dec-16,93546,56984,36562,64608,54494,10114,7635,2479,1652,34391,46337,10647,10813,59154,0.017659761,0.045183524,0.038369861,0.025569589,0.742193064,0.390845146,5.269952835,0.179987828,2.756477167
디젠스(주),113810,Dec-17,84481,52712,31769,54509,50095,4414,7149,-2735,-5419,25555,41206,11506,10813,58926,-0.064144601,-0.170575089,-0.0501752,-0.099414776,0.620176673,0.376049052,4.874872838,0.195261854,2.640172051
디젠스(주),113810,Dec-18,68891,42292,26600,37236,34297,2939,5886,-2947,-11854,26823,35769,6522,16314,42068,-0.17206892,-0.445639098,-0.079143839,-0.318347835,0.749895161,0.386111595,2.59231335,0.155034706,1.842179016
디젠스(주),113810,Dec-19,70719,41545,29173,39689,32015,7674,5042,2633,2180,27403,33166,8380,16314,43315,0.030826228,0.074726631,0.0663408,0.054927058,0.826237713,0.412525807,2.546647052,0.193466467,1.754069815
럭슬(주),33600,Dec-99,20053,12541,7512,28825,23036,5789,1030,4759,4007,13644,10743,1798,3100,6409,0.199820476,0.533413206,0.16509974,0.139011275,1.270036303,0.374607291,4.045483871,0.280542986,1.308493263
럭슬(주),33600,Dec-00,39379,18222,21157,49322,40195,9128,1488,7639,5553,20589,12388,5834,5750,18790,0.141014246,0.262466323,0.154880175,0.112586675,1.662011624,0.537266056,3.169043478,0.3104843,1.622064917
럭슬(주),33600,Dec-01,42842,19088,23755,62580,51081,11499,2408,9091,6463,18792,15435,3653,5750,24051,0.150856636,0.272069038,0.145270054,0.103275807,1.217492711,0.554466307,3.319652174,0.151885576,2.557800702
럭슬(주),33600,Dec-02,50805,22284,28521,75604,61074,14530,3746,10784,6864,24888,14283,8001,5750,25917,0.135104813,0.240664773,0.142637956,0.090788847,1.742491073,0.561381754,3.875478261,0.308716287,1.884735656
럭슬(주),33600,Dec-03,49951,20184,29767,32110,24660,7449,5571,1879,1834,20707,9548,10636,5750,29244,0.036715982,0.061611852,0.058517596,0.057116163,2.168726435,0.595924006,3.51026087,0.363698536,1.784694251
럭슬(주),33600,Dec-04,46989,17903,29086,28215,23292,4924,3405,1518,1143,14891,9507,8397,5750,32098,0.024324842,0.039297256,0.05380117,0.040510367,1.566319554,0.618995935,3.11373913,0.261605084,2.268890931
럭슬(주),33600,Dec-05,58238,26913,31325,27919,23294,4626,3257,1368,1969,16699,10479,16434,5750,41539,0.03380954,0.062857143,0.04899889,0.070525449,1.593568089,0.537879048,4.680521739,0.395628205,1.872475658
럭슬(주),33600,Dec-06,56398,28673,27725,25158,25204,-46,3047,-3093,-1869,15533,13303,15370,5750,40864,-0.033139473,-0.067412083,-0.122943,-0.074290484,1.167631361,0.491595447,4.986608696,0.376125685,1.934848485
럭슬(주),33600,Dec-07,54904,26807,28097,31031,28160,2871,2589,282,154,18249,17535,9272,5750,36655,0.002804896,0.005481012,0.009087687,0.004962779,1.040718563,0.511747778,4.662086957,0.252953212,2.440087871
럭슬(주),33600,Dec-08,88812,41971,46841,34354,31362,2992,2853,140,-355,26849,18646,23325,5750,61963,-0.003997208,-0.007578831,0.004075217,-0.010333586,1.439933498,0.527417466,7.299304348,0.376434324,2.131143594
럭슬(주),33600,Dec-09,91332,45446,45886,29235,28212,1023,2911,-1889,-13,27214,19044,26402,5750,64118,-0.000142338,-0.000283311,-0.064614332,-0.000444672,1.429006511,0.502408794,7.903652174,0.411772045,1.994214979
럭슬(주),33600,Dec-10,89670,45842,43827,40229,40077,152,2875,-2722,2153,28159,25133,20709,5750,61511,0.02401026,0.049124969,-0.067662631,0.053518606,1.120399475,0.488764233,7.972521739,0.33667149,2.32476662
럭슬(주),33600,Dec-11,84482,40799,43683,54333,52000,2333,2439,-107,165,16043,27128,13671,5750,68439,0.001953079,0.003777213,-0.001969337,0.003036828,0.591381598,0.517068725,7.095478261,0.199754526,3.5239689
럭슬(주),33600,Dec-12,77726,38005,39721,47203,47007,197,2545,-2348,-3125,10945,19472,18533,5750,66781,-0.040205337,-0.078673749,-0.049742601,-0.066203419,0.562089154,0.511038777,6.609565217,0.277519055,2.750113248
럭슬(주),33600,Dec-13,75999,41467,34532,48396,48386,10,2462,-2452,-3410,10830,24574,16893,5750,65169,-0.044869011,-0.098748986,-0.050665344,-0.070460369,0.440709693,0.4543744,7.211652174,0.25921834,2.878108025
럭슬(주),33600,Dec-14,70350,41292,29057,62798,59719,3079,2436,643,-5884,13101,34903,6389,5750,57249,-0.083638948,-0.202498537,0.01023918,-0.093697252,0.375354554,0.413040697,7.181217391,0.111600203,4.716121592
럭슬(주),33600,Dec-15,60597,34334,26262,48233,49382,-1149,2695,-3844,-3058,8575,27396,6938,5750,52021,-0.050464544,-0.116442007,-0.079696473,-0.063400576,0.313001898,0.433394944,5.971130435,0.133369216,4.100015763
럭슬(주),33600,Dec-16,54897,33714,21183,38756,41438,-2682,2400,-5082,-12166,7657,27767,5947,5750,47241,-0.221615025,-0.574328471,-0.131128083,-0.313912684,0.275758994,0.38586808,5.863304348,0.125886412,4.038727879
럭슬(주),33600,Dec-17,54619,37830,16790,25472,28647,-3175,1842,-5017,-10190,6814,31135,6695,5750,47806,-0.186565115,-0.606908874,-0.196961369,-0.400047111,0.21885338,0.307396558,6.579130435,0.140045183,3.841382081
럭슬(주),33600,Dec-18,66145,51862,14283,19920,21777,-1858,3607,-5465,-9741,23065,47003,4859,7227,43080,-0.147267367,-0.68199958,-0.27434739,-0.489006024,0.490713359,0.215934689,7.176145012,0.112790158,3.564454741
모트렉스(주),118990,Dec-10,11096,8654,2442,40999,35534,5465,4223,1242,565,8020,6654,2000,200,3076,0.05091925,0.231367731,0.030293422,0.013780824,1.205290051,0.220079308,43.27,0.650195059,1.398181818
모트렉스(주),118990,Dec-11,15908,10339,5569,65831,56789,9041,5214,3827,3127,11923,10178,161,200,3985,0.196567765,0.561501167,0.058133706,0.047500418,1.171448222,0.350075434,51.695,0.040401506,11.03878116
