회사명,거래소코드,회계년도,자산총계(요약),부채총계(요약),자본총계(요약),매출액(요약),매출원가(요약),매출총이익(요약),판매비와 관리비(요약),영업이익(요약),당기순이익(요약),유동자산(요약),유동부채(요약),비유동부채(요약),자본금(요약),비유동자산(요약),총자산수익률(ROA),자기자본수익률(ROE),영업이익률,당기순이익률,유동비율,자기자본비율,부채비용,비유동비율,비유동장기적합률
남화토건(주),91590,Dec-10,102165,18692,83473,49863,43300,6564,5163,1401,4138,41928,14669,4023,4370,60236,0.040503108,0.049572916,0.028096986,0.082987385,2.858272548,0.817041061,4.277345538,0.066787303,7.176933159
남화토건(주),91590,Dec-11,104086,18517,85570,85180,71952,13228,4220,9008,4650,47914,15017,3500,4370,56172,0.044674596,0.054341475,0.105752524,0.054590279,3.190650596,0.822100743,4.237299771,0.062308624,7.137484117
남화토건(주),91590,Dec-12,113173,17216,95957,84688,75424,9263,4106,5158,4676,55358,11222,5994,5870,57815,0.041317275,0.04873016,0.060905913,0.055214434,4.932988772,0.847878911,2.932879046,0.103675517,4.873145651
남화토건(주),91590,Dec-13,114956,17615,97341,87136,79772,7364,4007,3357,3132,57988,11707,5907,5870,56968,0.027245207,0.032175548,0.038525982,0.035943812,4.953275818,0.846767459,3.000681431,0.103689791,4.8372251
남화토건(주),91590,Dec-14,112439,12687,99752,92762,85527,7235,3700,3535,3545,56416,6805,5882,5870,56023,0.031528206,0.035538135,0.038108277,0.03821608,8.290374724,0.887165485,2.16132879,0.104992592,4.767103472
남화토건(주),91590,Dec-15,110379,11723,98656,48883,46099,2785,3896,-1112,-6,45317,5635,6088,5870,65063,-5.43582E-05,-6.08174E-05,-0.022748195,-0.000122742,8.042058563,0.893793203,1.997103918,0.093570847,5.440960027
남화토건(주),91590,Dec-16,117891,16701,101190,61134,53925,7209,3718,3491,3347,41753,10615,6086,5870,76137,0.028390632,0.033076391,0.057104066,0.054748585,3.933396138,0.858335242,2.845144804,0.079934854,6.368099699
남화토건(주),91590,Dec-17,120774,15741,105033,61798,53312,8486,3275,5211,4833,41718,9568,6173,5870,79056,0.040016891,0.04601411,0.084323117,0.078206414,4.360158863,0.869665657,2.681601363,0.07808389,6.56447729
남화토건(주),91590,Dec-18,121620,15560,106060,47418,43129,4290,3086,1203,2201,40804,9396,6164,5870,80817,0.018097352,0.020752404,0.025370113,0.046416972,4.342699021,0.872060516,2.65076661,0.076271082,6.715722121
남화토건(주),91590,Dec-19,126989,17638,109351,53117,47918,5199,2905,2294,4113,59342,11452,6186,5870,67646,0.032388632,0.037612825,0.04318768,0.077432837,5.181802305,0.86110608,3.004770017,0.091446649,5.610982084
대림건설(주),1880,Dec-81,253996,226815,27181,305254,254212,51042,25425,25618,3140,206792,213148,13667,18000,47204,0.012362399,0.115521872,0.083923552,0.010286515,0.970180344,0.107013496,12.60083333,0.289530548,1.490636941
대림건설(주),1880,Dec-82,281122,247120,34002,250083,197510,52574,31116,21457,3935,215872,216914,30206,23000,65250,0.013997482,0.115728487,0.085799515,0.015734776,0.995196253,0.120951046,10.74434783,0.462927203,1.226365448
대림건설(주),1880,Dec-83,300599,259046,41553,353810,302119,51691,31337,20354,1404,237629,234465,24581,23000,62970,0.004670674,0.033788174,0.057528052,0.003968232,1.013494551,0.138233993,11.26286957,0.390360489,1.323427419
대림건설(주),1880,Dec-84,363488,325789,37698,233429,254668,-21239,25215,-46453,135,322073,302690,23099,23000,41415,0.000371402,0.003581092,-0.199002695,0.000578334,1.064035812,0.1037121,14.16473913,0.557744778,0.89839259
대림건설(주),1880,Dec-85,412719,373927,38793,229605,199177,30428,21392,9037,-7087,348363,349577,24350,23000,64357,-0.01717149,-0.182687598,0.039358899,-0.030866053,0.996527231,0.093993506,16.25769565,0.378358221,1.359176346
대림건설(주),1880,Dec-86,432750,397898,34852,182888,138921,43967,19644,24323,-81,104230,103273,294625,23000,328519,-0.000187175,-0.002324113,0.132993964,-0.000442894,1.009266701,0.080536106,17.29991304,0.896827885,1.034298308
대림건설(주),1880,Dec-87,365702,334083,31619,98335,79375,18960,13899,5061,2,86067,88890,245192,23000,279635,5.46893E-06,6.32531E-05,0.051466924,2.03386E-05,0.968241647,0.086461108,14.52530435,0.876828723,1.042667194
대림건설(주),1880,Dec-88,334923,265725,69198,76663,66704,9959,7820,2139,64,71543,39038,226688,34500,263380,0.000191089,0.000924882,0.027901334,0.000834823,1.832650238,0.206608683,7.702202899,0.860687979,1.008392422
대림건설(주),1880,Dec-89,311292,244360,66932,89176,70308,18868,7675,11193,316,79252,44470,199891,34500,232041,0.001015124,0.00472121,0.125515834,0.003543554,1.782145266,0.215013556,7.082927536,0.861446899,0.989974018
대림건설(주),1880,Dec-90,314501,249410,65092,100421,76614,23806,9941,13865,724,101099,69299,180111,34500,213402,0.002302059,0.011122719,0.138068731,0.007209647,1.458881081,0.206968477,7.229275362,0.84399865,0.994366552
대림건설(주),1880,Dec-91,314963,249239,65723,163168,147024,16143,10686,5457,4848,121342,118119,131120,34500,193621,0.015392284,0.073764131,0.033444058,0.029711708,1.027286042,0.208669617,7.224318841,0.677199271,1.169067745
대림건설(주),1880,Dec-92,333957,254932,79024,211038,184017,27022,10784,16238,1275,156259,122257,132676,34500,177698,0.003817857,0.016134339,0.076943489,0.006041566,1.278119044,0.236629975,7.389362319,0.746637554,1.062939656
대림건설(주),1880,Dec-93,332571,251824,80748,164358,139005,25353,12795,12558,1778,163950,120794,131030,34500,168621,0.005346227,0.022019121,0.076406381,0.010817849,1.357269401,0.242798552,7.299246377,0.777068099,1.018673352
대림건설(주),1880,Dec-94,384902,305930,78973,171520,136303,35217,15060,20157,1791,216116,149893,156036,34500,168786,0.004653132,0.022678637,0.117519823,0.010441931,1.441801819,0.205176369,8.867507246,0.92446056,0.885848344
대림건설(주),1880,Dec-95,419541,349198,70343,195503,168080,27422,18735,8687,232,261430,176400,172799,34500,158112,0.000552985,0.003298125,0.044434101,0.001186683,1.482029478,0.167666569,10.12171014,1.09288985,0.762724374
대림건설(주),1880,Dec-96,444314,378882,65431,257752,223984,33769,17950,15818,-4912,258818,263772,115110,34500,185496,-0.011055245,-0.075071449,0.061369068,-0.019057078,0.981218628,0.147263303,10.98208696,0.620552465,1.239863645
대림건설(주),1880,Dec-97,448151,382177,65974,344626,297693,46934,19559,27375,2666,275089,246391,135787,34500,173062,0.005948888,0.040409858,0.079433937,0.007735922,1.11647341,0.147213774,11.07762319,0.784614762,1.016296018
대림건설(주),1880,Dec-98,419726,360596,59131,258673,233750,24923,14805,10117,-19429,258870,172937,187658,34500,160856,-0.046289722,-0.328575536,0.039111156,-0.075110274,1.496903497,0.140879667,10.45202899,1.166621077,0.724061254
대림건설(주),1880,Dec-99,426241,321170,105071,293491,259134,34357,18396,15960,4873,248890,185804,135366,52000,177351,0.011432499,0.046378163,0.054379862,0.016603576,1.339529827,0.246506085,6.176346154,0.763266066,0.946548467
대림건설(주),1880,Dec-00,350710,247256,103454,263107,231641,31466,13425,18041,2511,197977,153675,93581,52000,145527,0.007159762,0.024271657,0.068569061,0.009543646,1.288283716,0.29498446,4.754923077,0.643049056,0.999629072
대림건설(주),1880,Dec-01,311371,206576,104795,267600,237777,29823,13020,16803,3426,159247,141328,65248,52000,145659,0.011002951,0.032692399,0.06279148,0.012802691,1.126790162,0.336559924,3.972615385,0.44795035,1.242315434
대림건설(주),1880,Dec-02,257397,150699,106698,318253,286304,31950,12629,19321,4922,128002,116161,34538,52000,123232,0.019122212,0.046130199,0.060709561,0.015465683,1.101936106,0.414526976,2.898057692,0.280268112,1.424021817
대림건설(주),1880,Dec-03,286339,175270,111069,345283,303875,41408,19659,21749,9373,163628,142554,32717,52000,117136,0.032733927,0.084388983,0.062988911,0.027145848,1.147831699,0.387893371,3.370596154,0.279307813,1.38267408
대림건설(주),1880,Dec-04,313377,195207,118169,384358,331653,52705,17518,35186,17462,210151,156907,38300,52000,98105,0.055722022,0.147771412,0.091544862,0.045431603,1.339334765,0.377083759,3.753980769,0.390398043,1.086434109
대림건설(주),1880,Dec-05,322999,208843,114156,436682,367006,69676,23321,46355,15379,237013,141722,67122,52000,80801,0.047613151,0.134719156,0.106152761,0.035217847,1.672379729,0.353425243,4.016230769,0.830707541,0.678304595
대림건설(주),1880,Dec-06,404672,276189,128483,515003,440060,74943,29816,45127,31153,355804,204876,71313,72000,30858,0.076983335,0.242467875,0.087624732,0.06049091,1.736679748,0.31749911,3.835958333,2.31100525,0.215318917
대림건설(주),1880,Dec-07,479567,310240,169327,616328,532412,83917,34039,49878,42594,426688,236713,73527,72000,47591,0.088817621,0.251548778,0.080927688,0.069109305,1.802554148,0.353083094,4.308888889,1.544976991,0.327025226
대림건설(주),1880,Dec-08,734945,576084,158861,628784,527538,101246,43771,57475,-5212,558731,266055,310028,72000,171090,-0.007091687,-0.032808556,0.091406588,-0.008289015,2.100058259,0.21615359,8.001152778,1.812075516,0.447846755
대림건설(주),1880,Dec-09,798541,632796,165744,490458,401541,88917,45190,43727,3143,465021,159005,473791,72000,327631,0.003935928,0.018962979,0.089155442,0.006408296,2.92456841,0.207558795,8.788833333,1.446111632,0.600286557
대림건설(주),1880,Dec-10,723424,607335,116089,449954,387624,62330,28189,34141,-48993,435452,199091,408243,72000,282249,-0.067723769,-0.42202965,0.075876645,-0.108884464,2.187200828,0.160471591,8.435194444,1.446393078,0.587721216
대림건설(주),1880,Dec-11,597754,521570,76184,516011,465284,50727,43715,7012,-46394,371554,471677,49892,72000,226200,-0.077613868,-0.608973013,0.013588858,-0.089908936,0.787729739,0.127450423,7.244013889,0.220565871,1.855741148
대림건설(주),1880,Dec-12,598388,557544,40844,506152,458983,47169,34505,12664,-35198,381436,248792,308751,72000,216951,-0.058821367,-0.861766722,0.025020152,-0.069540375,1.533152191,0.068256716,7.743652778,1.423137022,0.569797584
대림건설(주),1880,Dec-13,680011,565610,114401,646868,584127,62741,30992,31749,8399,463133,457158,108453,75899,216879,0.012351271,0.07341719,0.049081111,0.012984102,1.01306988,0.168234043,7.45215352,0.500062247,1.176439637
대림건설(주),1880,Dec-14,654226,511835,142392,860851,769978,90873,23370,67503,28818,439660,251620,260215,75899,214566,0.044048998,0.202384965,0.078414267,0.033476176,1.747317383,0.217649226,6.743632986,1.212750389,0.638372695
대림건설(주),1880,Dec-15,706824,523667,183157,892871,776398,116473,26738,89735,40061,606630,455183,68484,75899,100194,0.056677476,0.218724919,0.10050164,0.044867624,1.332716732,0.259126742,6.899524368,0.683513983,0.693945963
대림건설(주),1880,Dec-16,739446,481081,258365,911291,788024,123267,31134,92133,74911,626741,277231,203850,75899,112705,0.101306924,0.289942523,0.101101624,0.08220316,2.260717597,0.349403472,6.338436607,1.808704139,0.402879009
대림건설(주),1880,Dec-17,771791,449221,322570,858627,741693,116934,33154,83780,64609,643183,239733,209488,75899,128608,0.083713078,0.20029451,0.097574383,0.075246877,2.682913908,0.417949937,5.91866823,1.628887783,0.450644213
대림건설(주),1880,Dec-18,796093,428472,367621,965572,838287,127285,36381,90903,64534,695706,309868,118605,75899,100388,0.081063393,0.175544923,0.094144196,0.066834995,2.245168911,0.461781475,5.645304945,1.181465912,0.516123062
대림건설(주),1880,Dec-19,851720,393877,457843,1279913,1097539,182374,39408,142967,95096,743901,357570,36307,75899,107819,0.111651717,0.207704388,0.111700561,0.0742988,2.0804346,0.537551073,5.189488663,0.336740278,0.960902269
대림산업(주),210,Dec-81,609125,481267,127857,757548,677626,79922,18418,61504,13196,336957,419800,61468,19710,272168,0.021663862,0.103209054,0.081188255,0.017419358,0.802660791,0.209903074,24.41745307,0.225845801,3.352731036
대림산업(주),210,Dec-82,722384,587435,134949,856672,782804,73868,24881,48987,8875,462298,456785,130651,29565,260087,0.01228571,0.065765586,0.057182912,0.010359858,1.012069135,0.186810616,19.86930492,0.502335757,1.623352224
대림산업(주),210,Dec-83,698052,559798,138255,844564,783730,60834,24225,36609,12462,450897,449696,110101,29565,247156,0.017852538,0.090137789,0.043346626,0.014755543,1.002670693,0.198058027,18.93444952,0.445471686,1.769621812
대림산업(주),210,Dec-84,708795,591862,116933,843263,789778,53485,28591,24893,8960,494463,475484,116378,29565,214332,0.012641173,0.076625076,0.029519853,0.010625392,1.039915118,0.164974358,20.01900896,0.54298005,1.468600755
대림산업(주),210,Dec-85,787489,670740,116749,766667,694353,72314,27473,44841,7351,572487,536469,134271,29565,215002,0.009334734,0.062964137,0.058488235,0.009588257,1.067139015,0.148254769,22.68696093,0.62451047,1.312300105
대림산업(주),210,Dec-86,816651,708028,108623,668478,606976,61502,23880,37622,2876,613610,484696,223332,29565,203041,0.0035217,0.026476897,0.056280087,0.004302311,1.265968772,0.133010307,23.94818197,1.099935481,0.802860453
대림산업(주),210,Dec-87,1095205,854617,240588,524026,466055,57971,19566,38404,6702,755112,522518,332099,47565,340093,0.006119402,0.027856751,0.07328644,0.012789442,1.445140646,0.219673942,17.96734994,0.976494665,0.895773631
대림산업(주),210,Dec-88,1260503,910673,349831,776474,648153,128320,36233,92088,8426,672114,391439,519234,65221,588390,0.006684633,0.024085916,0.118597661,0.010851619,1.717033816,0.277532638,13.96288005,0.882465712,1.006732768
대림산업(주),210,Dec-89,1482048,1078745,403303,891742,778724,113018,38413,74605,11213,777773,500385,570853,97505,704275,0.007565882,0.027802917,0.083662091,0.012574265,1.554349151,0.272125464,10.986493,0.810554116,1.053739164
대림산업(주),210,Dec-90,1655232,1257409,397822,1210037,1081820,128217,48091,80126,10199,962994,645915,605863,97505,692238,0.006161674,0.025637094,0.06621781,0.008428668,1.490898957,0.240342285,12.83809035,0.87522355,0.984176135
대림산업(주),210,Dec-91,2102376,1692330,410046,1676064,1520838,155226,66186,89040,8828,1338743,900201,788376,99011,763633,0.004199059,0.021529292,0.053124463,0.005267102,1.48716009,0.195039327,17.0544384,1.03240169,0.860541117
대림산업(주),210,Dec-92,2411697,1953763,457933,1718972,1547673,171299,73177,98122,7189,1414447,1045609,906278,128192,997250,0.002980889,0.015698803,0.057081791,0.004182151,1.35274945,0.189880068,15.22627777,0.908777137,0.964020223
대림산업(주),210,Dec-93,2450509,1998237,452271,1560452,1325269,235183,95187,139996,6906,1424263,1191993,806244,131777,1026246,0.00281819,0.015269606,0.089715031,0.004425641,1.194858527,0.18456214,15.16377668,0.785624499,1.094054398
대림산업(주),210,Dec-94,2723659,2263484,460174,1820841,1580305,240537,113991,126546,15203,1513518,1245773,1017711,131777,1210141,0.005581829,0.033037503,0.069498655,0.008349439,1.214922783,0.168954399,17.17662415,0.840985472,1.052765231
대림산업(주),210,Dec-95,3400612,2604936,795676,2216966,1900679,316287,128189,188098,20842,1856205,1569043,1035893,174736,1544407,0.006128897,0.026194079,0.084844783,0.009401137,1.183017291,0.233980236,14.90783811,0.670738348,1.275706265
대림산업(주),210,Dec-96,3819598,2998596,821002,2477404,2176910,300493,128447,172046,22902,1965445,1918427,1080169,179342,1854153,0.005995919,0.027895182,0.069446081,0.009244354,1.024508621,0.214944609,16.71998751,0.58256735,1.472121323
대림산업(주),210,Dec-97,4063097,3243002,820095,2920257,2573443,346814,128496,218318,27356,1924744,2015978,1227023,186516,2138352,0.006732795,0.033357111,0.074759858,0.009367669,0.954744546,0.201839877,17.38725364,0.573817126,1.51276477
대림산업(주),210,Dec-98,3805397,2904824,900573,2951034,2625274,325759,146861,178899,76392,1967461,1682235,1222589,186516,1837936,0.020074647,0.084825994,0.06062248,0.02588652,1.169551816,0.23665678,15.57412769,0.665196721,1.304328634
대림산업(주),210,Dec-99,3990706,2491893,1498813,3362971,2895889,467082,183478,283604,187274,2134517,1548458,943436,277967,1856189,0.046927536,0.124948209,0.084331384,0.05568707,1.378479106,0.375575901,8.964711638,0.508265053,1.519718717
대림산업(주),210,Dec-00,3295873,1759120,1536753,2489432,2164036,325397,188935,136462,39575,1632274,932978,826142,290170,1663599,0.012007441,0.025752349,0.05481652,0.015897201,1.749531071,0.466265842,6.062377227,0.496599241,1.490263475
대림산업(주),210,Dec-01,3107577,1516845,1590732,2516401,2209958,306443,180597,125846,31634,1485562,951493,565352,218500,1622015,0.010179635,0.019886442,0.050010312,0.012571128,1.561295774,0.511888201,6.94208238,0.348549181,2.069287314
대림산업(주),210,Dec-02,2810744,1312388,1498356,2652181,2333115,319066,190739,128327,121696,1258840,891501,420887,218500,1551903,0.043296721,0.081219683,0.048385461,0.045885254,1.412045528,0.533081632,6.006352403,0.271207028,2.427173214
대림산업(주),210,Dec-03,3048100,1402608,1645492,3328819,2889051,439768,207478,232290,218336,1326820,1143066,259542,218500,1721280,0.071630196,0.132687366,0.069781505,0.065589628,1.160755372,0.539841869,6.419258581,0.1507843,3.600687806
대림산업(주),210,Dec-04,3509665,1602167,1907498,4073019,3527584,545435,240246,305189,415497,1549747,1018047,584120,218500,1959918,0.118386513,0.217823033,0.074929432,0.102012046,1.522274512,0.543498596,7.332572082,0.298032877,2.441900277
대림산업(주),210,Dec-05,3915678,1637640,2278038,4256724,3668788,587936,267252,320684,342914,1934327,1178033,459607,218500,1981351,0.087574617,0.150530413,0.075335869,0.080558195,1.641997295,0.581773578,7.494919908,0.231966471,2.921885484
대림산업(주),210,Dec-06,4540268,2004791,2535478,4269282,3706613,562669,293720,268949,253557,2229511,1398270,606521,218500,2310757,0.055846263,0.100003629,0.062996307,0.059391017,1.594478177,0.558442242,9.175244851,0.262477188,2.800846281
대림산업(주),210,Dec-07,5642881,2694127,2948754,4939614,4168922,770692,333744,436948,459757,3208771,1793770,900357,218500,2434110,0.08147558,0.155915685,0.088457924,0.093075491,1.788841936,0.522561791,12.33010069,0.369891665,2.175532709
대림산업(주),210,Dec-08,7136954,3946326,3190628,5892212,5137064,755148,365831,389317,101488,4282934,2330038,1616288,218500,2854019,0.014220072,0.031808158,0.066073149,0.017224092,1.83813912,0.447057386,18.06098856,0.566319986,1.555503415
대림산업(주),210,Dec-09,8342698,4548619,3794079,6274852,5499818,775034,344414,430620,343193,4987942,2834544,1714075,218500,3354756,0.041136932,0.09045489,0.06862632,0.054693402,1.759698209,0.454778418,20.81747826,0.510938799,1.735899512
대림산업(주),210,Dec-10,8677151,4559378,4117773,6198256,5435937,762320,432849,329470,353887,5031399,3310788,1248590,218500,3645752,0.040783778,0.085941357,0.053155275,0.057094609,1.519698332,0.474553572,20.86671854,0.34247804,2.485022732
대림산업(주),210,Dec-11,9545399,5186677,4358723,7187410,6355587,831823,425004,406819,431368,6417629,4128363,1058314,218500,3127770,0.045191196,0.098966601,0.056601613,0.060017169,1.55452149,0.456630733,23.73765217,0.338360557,2.449667688
대림산업(주),210,Dec-12,10165866,5349095,4816772,9041850,8104516,937333,470950,466383,488973,6752410,4224643,1124451,218500,3413456,0.048099493,0.101514666,0.051580484,0.054078867,1.598338605,0.473818121,24.48097941,0.329417165,2.541757667
대림산업(주),210,Dec-13,9929196,4976274,4952922,8441747,7726791,714956,439737,275219,165852,6490375,3854112,1122162,218500,3438821,0.016703467,0.033485688,0.032602138,0.019646644,1.684013075,0.498824074,22.77470938,0.326321725,2.565017133
대림산업(주),210,Dec-14,10054083,5582093,4471990,7845394,7295383,550011,395478,154533,-472115,6007294,3455298,2126795,218500,4046790,-0.04695754,-0.105571569,0.01969729,-0.060177347,1.738574792,0.444793424,25.54733638,0.525551116,1.725492955
대림산업(주),210,Dec-15,10250168,5663822,4586346,8135325,7277650,857674,432991,424683,127071,6517170,4341088,1322734,218500,3732998,0.012396968,0.02770637,0.05220234,0.015619659,1.501275717,0.447441057,25.92138215,0.354335577,2.422083863
대림산업(주),210,Dec-16,10574188,5959006,4615182,8654021,7829558,824463,499756,324707,37541,5914348,4371517,1587489,218500,4659840,0.003550249,0.00813424,0.03752094,0.004337983,1.352928057,0.436457343,27.27233867,0.340674573,2.580215051
대림산업(주),210,Dec-17,10637713,5990027,4647686,11227998,10278585,949413,593778,355635,103006,5613463,4347876,1642151,218500,5024250,0.009683096,0.022162857,0.031673946,0.009174031,1.291081668,0.436906504,27.41431121,0.326845002,2.700264585
대림산업(주),210,Dec-18,10067945,4966103,5101842,9251875,8185047,1066828,463795,603033,713298,4951573,3761393,1204710,218500,5116372,0.07084842,0.139811856,0.065179545,0.077097669,1.316420007,0.506741147,22.72816018,0.235461769,3.594952256
대림산업(주),210,Dec-19,10072030,4625408,5446622,7347748,6099051,1248697,432862,815835,396879,4862905,3321954,1303455,218500,5209126,0.039404072,0.072866999,0.111031979,0.054013692,1.463868855,0.540767055,21.16891991,0.250225278,3.422654415
동부건설(주),5960,Dec-81,147157,119947,27210,171574,145576,25998,10059,15939,5085,104773,108496,11451,10000,42384,0.034554931,0.186879824,0.092898691,0.029637358,0.965685371,0.184904558,11.9947,0.270172707,1.975851942
동부건설(주),5960,Dec-82,184109,150691,33419,235143,207739,27404,11811,15593,4560,137393,133630,17061,12000,46717,0.024767936,0.136449325,0.066312839,0.019392455,1.028159844,0.181516485,12.55758333,0.365198964,1.607549637
동부건설(주),5960,Dec-83,178737,143557,35180,352281,322493,29788,11896,17893,2008,132020,120433,23124,12000,46717,0.011234383,0.057077885,0.050791839,0.005699995,1.096211171,0.196825503,11.96308333,0.494980414,1.330059219
동부건설(주),5960,Dec-84,192663,155116,37547,292682,277221,15461,9894,5567,829,143791,133031,22084,14000,48872,0.00430285,0.022078994,0.019020644,0.002832426,1.080883403,0.194884332,11.07964286,0.451874284,1.3543953
동부건설(주),5960,Dec-85,142115,111032,31084,185052,177288,7764,6781,982,-7284,104136,103769,7263,14000,37979,-0.051254266,-0.234332776,0.005306617,-0.039361909,1.003536702,0.218722734,7.930857143,0.191237263,1.786154353
동부건설(주),5960,Dec-86,125009,94808,30201,166442,159411,7030,6567,464,2293,99480,83758,11050,14000,25529,0.018342679,0.075924638,0.002787758,0.013776571,1.187707443,0.241590605,6.772,0.432841083,1.019121756
동부건설(주),5960,Dec-87,92073,61389,30684,138560,126502,12058,7436,4621,2614,71254,49840,11549,14000,20819,0.028390516,0.085190979,0.033350173,0.018865473,1.429654896,0.333257307,4.384928571,0.554733657,0.814865552
동부건설(주),5960,Dec-88,120430,88499,31931,201259,185252,16007,11903,4104,2953,99413,77141,11357,14000,21017,0.024520468,0.092480661,0.020391635,0.014672636,1.288718062,0.265141576,6.321285714,0.54037208,0.828844106
동부건설(주),5960,Dec-89,178017,135495,42521,243773,219984,23789,12757,11032,4265,136685,129238,6257,17000,41332,0.023958386,0.10030338,0.045255217,0.017495785,1.057622371,0.238860552,7.970294118,0.151383916,1.777185364
동부건설(주),5960,Dec-90,225974,162937,63038,229092,202866,26226,13685,12541,4488,182537,130921,32015,23593,43437,0.019860692,0.071195152,0.0547422,0.019590383,1.394253023,0.278960062,6.906116221,0.737044455,0.781128615
동부건설(주),5960,Dec-91,348599,270048,78550,338590,298621,39969,17010,22959,6157,247360,169846,100202,29593,101239,0.017662128,0.078383195,0.067807673,0.018184235,1.456378131,0.225331184,9.125401277,0.989756912,0.779991525
동부건설(주),5960,Dec-92,417684,328227,89456,428354,380178,48176,20954,27222,6390,272021,204001,124226,33642,145662,0.015298647,0.071431765,0.063550241,0.014917568,1.333429738,0.214171992,9.756465133,0.852837391,0.922682241
동부건설(주),5960,Dec-93,537753,379886,157867,438658,379794,58864,27075,31789,5291,317307,284616,95270,36422,220446,0.00983909,0.033515554,0.072468757,0.012061788,1.114860022,0.293567865,10.43012465,0.432169329,1.673951341
동부건설(주),5960,Dec-94,653075,490536,162538,566280,490374,75906,35845,40061,8038,401008,368680,121856,36422,252066,0.012307928,0.049453051,0.070744155,0.014194391,1.087685798,0.248881444,13.46812366,0.483428943,1.592552345
동부건설(주),5960,Dec-95,904559,744120,160439,684336,596250,88086,43645,44441,4266,582227,603349,140770,36422,322332,0.00471611,0.026589545,0.064940322,0.00623378,0.964992069,0.177367093,20.43048158,0.436723627,1.819111472
동부건설(주),5960,Dec-96,966145,806564,159581,808307,717127,91181,49558,41623,3151,568637,568738,237826,37496,397508,0.003261415,0.019745458,0.051494049,0.003898271,0.999822414,0.16517293,21.5106678,0.598292361,1.443793086
동부건설(주),5960,Dec-97,1337753,1113511,224243,1552650,1381121,171528,82310,89219,35493,933547,776811,336699,47694,404207,0.026531804,0.158279188,0.057462403,0.022859627,1.201768513,0.167626484,23.34696188,0.832986564,1.051546204
동부건설(주),5960,Dec-98,1260403,979039,281363,1578561,1397339,181222,73617,107605,6673,761507,518328,460711,47694,498895,0.005294338,0.023716693,0.068166514,0.004227268,1.469160454,0.223232746,20.5275087,0.923462853,0.98129444
동부건설(주),5960,Dec-99,991950,669296,322653,1146997,1040611,106386,52470,53916,4710,576577,418052,251244,95389,415372,0.004748223,0.014597726,0.047006226,0.004106375,1.379199238,0.325271763,7.016490371,0.604865037,1.198304835
동부건설(주),5960,Dec-00,1291171,838467,452703,1320935,1174164,146771,44562,102210,103924,613416,356687,481780,125664,677754,0.080488177,0.229563312,0.077377009,0.078674575,1.719759902,0.350614559,6.672292781,0.710847889,1.115747295
동부건설(주),5960,Dec-01,1090997,710688,380309,1338530,1182406,156124,31359,124766,22319,485134,498419,212269,125664,605863,0.020457435,0.058686489,0.093211209,0.016674262,0.973345719,0.348588493,5.655462185,0.350358084,1.79284947
동부건설(주),5960,Dec-02,1098001,714407,383594,1136439,1012517,123921,37473,86449,52603,473799,359521,354886,125664,624202,0.047907971,0.137131968,0.076070075,0.04628757,1.317861822,0.349356695,5.685056977,0.568543516,1.298932473
동부건설(주),5960,Dec-03,1141510,708886,432624,1025050,913271,111779,44585,67194,52037,457042,386289,322597,125664,684468,0.04558611,0.120282277,0.065551924,0.050765329,1.183160794,0.378992738,5.641122358,0.471310565,1.526940778
동부건설(주),5960,Dec-04,1307293,781263,526030,1253515,1124674,128841,50328,78512,57070,527436,381609,399654,125664,779857,0.043655095,0.108491911,0.062633475,0.045527975,1.382137214,0.402381104,6.217078877,0.512470876,1.484542696
동부건설(주),5960,Dec-05,1441643,914631,527012,1370639,1268308,102331,66445,35886,38747,642147,768392,146239,125664,799496,0.026876973,0.073522045,0.026181949,0.028269296,0.83570235,0.365563458,7.278385218,0.182913986,2.940372118
동부건설(주),5960,Dec-06,1501137,1051945,449192,1403035,1293780,109255,100534,8721,15846,601335,722918,329027,125664,899803,0.010555999,0.035276675,0.006215811,0.011294087,0.831816333,0.299234514,8.371092755,0.365665596,1.978932946
동부건설(주),5960,Dec-07,1608409,1185626,422783,1606253,1479514,126739,107257,19482,-32584,760112,955877,229749,125664,848297,-0.020258529,-0.07707027,0.012128849,-0.020285721,0.795198545,0.262857892,9.434889865,0.270835568,2.386792267
동부건설(주),5960,Dec-08,2015269,1473812,541457,2349286,2130827,218459,112815,105645,23795,1087902,1149323,324489,125664,927367,0.011807357,0.043946241,0.044968982,0.010128609,0.946558974,0.268677283,11.72819582,0.349903544,2.060115116
동부건설(주),5960,Dec-09,2054582,1435446,619135,2281153,2081087,200066,118497,81569,53072,1012271,1195846,239601,125664,1042310,0.025831045,0.085719593,0.035757794,0.023265428,0.846489431,0.30134368,11.42289757,0.229874989,2.853572064
동부건설(주),5960,Dec-10,2248945,1589692,659253,2155915,1958961,196953,136988,59965,7618,1125869,1234688,355004,125664,1123076,0.003387366,0.011555503,0.027814176,0.003533534,0.911865184,0.293138783,12.65033741,0.316099712,2.336490051
동부건설(주),5960,Dec-11,1885869,1470554,415315,1417257,1275443,141814,125109,16705,-171328,875310,1164433,306121,125664,1010559,-0.090848304,-0.412525433,0.011786853,-0.120887037,0.751704907,0.220224735,11.70226954,0.302922442,2.340421738
동부건설(주),5960,Dec-12,2093082,1651770,441312,1523027,1381901,141127,86932,54195,7378,1213281,1444627,207143,179670,879801,0.003524946,0.016718331,0.035583742,0.0048443,0.839857624,0.210843149,9.193354483,0.235443015,2.274486638
