회사명,거래소코드,회계년도,자산총계,부채총계,자본총계,매출액,매출원가,매출총이익,판매비와 관리비,영업이익,당기순이익
동남주택산업주식회사,14035,Dec-03,168672,120149,48523,3903,1488,2415,2095,320,-1080
동남주택산업주식회사,14035,Dec-01,164628,135690,28937,5881,2155,3726,3840,-114,1241
동남주택산업주식회사,14035,Dec-00,133077,104809,28268,2173,77,2096,3023,-927,1131
동남주택산업주식회사,14035,Dec-99,122830,81068,41762,12553,6442,6111,4368,1744,2274
동남주택산업주식회사,14035,Dec-02,161401,112909,48491,65646,33724,31922,2816,29106,21263
동대건설(주),48161,Dec-19,29760,14851,14909,15469,13908,1561,1539,22,60
동대건설(주),48161,Dec-18,25694,10859,14834,16540,14755,1785,1544,241,138
동대건설(주),48161,Dec-17,24897,10227,14670,17590,15882,1708,1477,231,245
동대건설(주),48161,Dec-16,16343,1947,14396,10341,8831,1511,1399,112,157
동대건설(주),48161,Dec-15,15478,1267,14210,15513,14358,1155,1027,128,265
동대건설(주),48161,Dec-14,20342,6417,13925,17809,16786,1023,955,68,431
동대건설(주),48161,Dec-13,18865,5381,13484,21748,20026,1722,977,744,641
동대건설(주),48161,Dec-09,11667,1819,9848,26827,24633,2194,1520,674,720
동대건설(주),48161,Dec-12,17399,4567,12832,17367,15348,2019,1023,996,545
동대건설(주),48161,Dec-11,18621,6357,12265,39554,37331,2224,1176,1047,903
동대건설(주),48161,Dec-10,14175,2820,11354,37218,34855,2363,1345,1018,965
동대건설(주),48161,Dec-07,10166,2265,7901,15019,13070,1950,547,1403,1372
동대건설(주),48161,Dec-08,11833,3313,8520,12983,11882,1101,612,489,619
동도건설(주),14039,Dec-19,39567,2361,37206,37452,31815,5637,3194,2443,2096
동도건설(주),14039,Dec-18,41604,6504,35101,34356,27377,6979,3272,3707,3061
동도건설(주),14039,Dec-17,34996,2974,32022,21185,16681,4504,3177,1327,1138
동도건설(주),14039,Dec-15,33094,4808,28286,34070,27684,6386,2821,3564,2814
동도건설(주),14039,Dec-16,34489,3623,30866,36068,29728,6340,3044,3296,2561
동도건설(주),14039,Dec-14,26646,1187,25459,26192,22203,3989,1910,2079,1719
동도건설(주),14039,Dec-12,32095,7372,24722,56129,49685,6444,1804,4640,3679
동도건설(주),14039,Dec-11,26375,5346,21028,18670,15540,3130,1459,1672,1285
동도건설(주),14039,Dec-10,25610,5872,19738,15009,12473,2536,1498,1038,866
동도건설(주),14039,Dec-09,25950,7105,18845,24571,20565,4006,1532,2474,1952
동도건설(주),14039,Dec-07,19773,3653,16120,18456,15196,3260,1751,1509,515
동도건설(주),14039,Dec-08,26127,9238,16888,19008,16247,2761,1631,1130,773
동도건설(주),14039,Dec-05,18774,7791,10983,19538,14442,5096,2164,2933,2729
동도건설(주),14039,Dec-06,26078,10578,15500,29449,22411,7038,2156,4882,3523
동도건설(주),14039,Dec-03,24758,12261,12497,25021,17694,7326,2662,4665,3598
동도건설(주),14039,Dec-04,13437,5184,8254,12645,6678,5967,2479,3488,1750
동도건설(주),14039,Dec-13,32094,5361,26733,35537,30199,5338,2632,2706,2003
동도건설(주),14039,Dec-02,25512,16613,8899,32538,24242,8296,3414,4882,3430
동도건설(주),14039,Dec-01,18710,14732,3978,9791,7811,1980,787,1193,484
동도디앤씨(주),42171,Dec-11,55951,47118,8833,14435,8469,5965,4369,1597,475
동도디앤씨(주),42171,Dec-19,78475,52467,26008,54583,41722,12861,8284,4577,3084
동도디앤씨(주),42171,Dec-10,46775,38418,8358,5195,798,4397,3779,618,5
동도디앤씨(주),42171,Dec-13,57913,45567,12346,51866,40374,11492,6485,5007,805
동도디앤씨(주),42171,Dec-06,43754,36747,7007,26432,20823,5609,3881,1728,370
동도디앤씨(주),42171,Dec-05,40048,33411,6637,22998,19702,3295,1191,2104,791
동도디앤씨(주),42171,Dec-04,23776,17929,5846,0,0,0,17,-17,-147
동도디앤씨(주),42171,Dec-12,56557,45017,11541,34834,25035,9799,5109,4691,2706
동도디앤씨(주),42171,Dec-15,69528,53456,16072,49304,36889,12415,7583,4832,3121
동도디앤씨(주),42171,Dec-14,50923,37974,12949,28560,22134,6425,4898,1528,602
동도디앤씨(주),42171,Dec-17,58603,36411,22191,40547,29643,10905,7465,3440,2278
동도디앤씨(주),42171,Dec-16,75175,55264,19911,72722,58856,13866,8063,5802,3836
동도디앤씨(주),42171,Dec-08,51122,43488,7633,18533,12348,6185,3998,2187,475
동도디앤씨(주),42171,Dec-18,99247,72321,26926,66892,54785,12106,5740,6367,4733
동도디앤씨(주),42171,Dec-09,36592,28242,8349,20154,14384,5770,3023,2747,716
동도디앤씨(주),42171,Dec-07,47264,40105,7159,14001,9027,4974,3447,1527,151
동룡건설주식회사,14043,Dec-05,6075,1500,4575,0,0,0,3911,-3911,-3015
동룡건설주식회사,14043,Dec-04,25166,17577,7589,1663,1826,-163,1241,-1404,-2196
동룡건설주식회사,14043,Dec-03,21440,11617,9823,30604,15949,14655,1065,13589,9497
동룡건설주식회사,14043,Dec-01,23883,23078,805,7203,6348,855,753,102,-81
동룡건설주식회사,14043,Dec-99,23078,22371,707,3231,2701,530,489,41,-179
동룡건설주식회사,14043,Dec-00,13160,12374,786,11707,11227,481,286,195,78
동룡건설주식회사,14043,Dec-02,16258,15945,313,5689,5241,447,878,-431,-493
동륭산업개발(주),57334,Dec-10,0,13418,-13418,0,0,0,61,-61,-7050
동륭산업개발(주),57334,Dec-09,8203,14571,-6368,7528,10554,-3026,190,-3215,-3952
동륭산업개발(주),57334,Dec-08,16587,19253,-2666,5199,6820,-1621,765,-2386,-2716
동륭에이치앤케이주식회사,47377,Dec-08,1057,1096,-39,27357,20345,7013,988,6025,1946
동륭에이치앤케이주식회사,47377,Dec-06,26071,29686,-3615,14779,12514,2265,1874,391,-813
동륭에이치앤케이주식회사,47377,Dec-07,20093,22078,-1985,23908,19599,4308,1089,3219,1630
동림개발(주),14046,Dec-02,6606,4694,1912,15604,15309,295,1520,-1225,-474
동림개발(주),14046,Dec-01,8857,6472,2385,17905,15953,1952,1783,169,33
동림건설(주),54755,Dec-15,16743,3901,12842,34507,29797,4710,1492,3218,2660
동림건설(주),54755,Dec-12,13006,4175,8831,15293,12941,2352,1776,576,367
동림건설(주),86238,Dec-19,14936,14441,495,6664,4899,1764,992,772,552
동림건설(주),86238,Dec-18,14152,14210,-57,0,0,0,250,-250,-250
동림건설(주),86238,Dec-17,10306,10114,192,0,0,0,21,-21,-21
동림건설(주),54755,Dec-16,23775,8334,15441,65284,59185,6100,1708,4392,3587
동림건설(주),54755,Dec-10,14835,6424,8411,68350,61062,7288,2438,4850,4064
동림건설(주),54755,Dec-14,14867,5039,9828,16496,13989,2507,1403,1104,924
동림건설(주),54755,Dec-13,12571,3670,8900,12398,10380,2018,1144,874,66
동림건설(주),54755,Dec-09,11680,7333,4347,27081,22603,4478,2282,2195,1653
동림건설(주),54755,Dec-11,14759,6289,8469,65416,62797,2619,2380,239,59
동림종합건설주식회사,51632,Dec-08,9370,4308,5061,20650,17250,3400,904,2496,1764
동림종합건설주식회사,51632,Dec-07,9869,6572,3297,14308,12364,1944,948,997,862
동명공영건설주식회사,14049,Mar-01,11337,8391,2946,32766,32185,581,755,-173,56
동명공영건설주식회사,14049,Mar-03,14141,12123,2019,30464,30673,-210,663,-873,-1017
동명공영건설주식회사,14049,Mar-04,16095,12379,3716,32386,30532,1854,1181,674,698
동명공영건설주식회사,14049,Mar-05,17726,13565,4161,49554,47102,2452,1735,717,444
동명공영건설주식회사,14049,Mar-06,19118,14084,5034,58705,55367,3338,2188,1150,873
동명공영건설주식회사,14049,Mar-02,12810,9775,3035,30662,29888,774,674,101,89
동명공영건설주식회사,14049,Mar-07,29675,21685,7990,83817,78455,5362,2928,2435,2156
동명공영건설주식회사,14049,Mar-10,7570,29224,-21654,13715,20564,-6849,1369,-8218,-24315
동명종합건설(주),29676,Dec-18,12165,1140,11025,19357,18622,735,1167,-431,-266
동명종합건설(주),29676,Dec-19,11033,625,10407,5967,5408,559,1170,-610,-618
동명종합건설(주),29676,Dec-08,7298,758,6541,3307,3170,137,565,-428,-331
동명종합건설(주),29676,Dec-17,13731,2439,11291,26525,24115,2409,1111,1299,1093
동명종합건설(주),29676,Dec-02,4236,1480,2756,9074,7534,1540,813,728,456
동문건설주식회사,10241,Dec-09,529562,377180,152382,353544,325243,28300,22507,5793,7198
동문건설주식회사,10241,Dec-10,373397,256210,117187,174462,164358,10104,28232,-18128,-35195
동문건설주식회사,10241,Dec-11,378189,256950,121239,140262,117295,22967,16958,6009,4051
동문건설주식회사,10241,Dec-12,373424,250260,123164,92811,82375,10437,9618,818,1926
동문건설주식회사,10241,Dec-13,409466,284624,124842,102068,88314,13754,12000,1754,1678
동문건설주식회사,10241,Dec-99,128389,97624,30764,136157,123305,12853,6025,6828,2143
동문건설주식회사,10241,Dec-00,129809,100195,29613,228167,206541,21627,9490,12137,3266
동문건설주식회사,10241,Dec-01,170648,126293,44355,221645,181470,40175,13617,26558,14741
동문건설주식회사,10241,Dec-02,202387,148310,54077,208033,168333,39701,25586,14114,9722
동문건설주식회사,10241,Dec-03,367268,297903,69365,279790,219920,59870,28448,31423,15290
동문건설주식회사,10241,Dec-14,391578,265434,126144,245190,213686,31503,12757,18747,1302
동문건설주식회사,10241,Dec-04,402824,320225,82600,551803,461863,89941,22792,67149,41840
동문건설주식회사,10241,Dec-05,588190,447875,140316,607347,483254,124094,30324,93770,57492
동문건설주식회사,10241,Dec-06,482464,321516,160948,301501,249844,51657,26644,25013,20750
동문건설주식회사,10241,Dec-07,455394,281063,174331,318125,272601,45523,27795,17728,13541
동문건설주식회사,10241,Dec-15,403347,274753,128594,281439,260716,20723,9866,10857,2451
동문건설주식회사,10241,Dec-16,391756,261904,129852,223430,193040,30390,12143,18247,1258
동문건설주식회사,10241,Dec-17,372943,258337,114606,443109,385341,57769,12260,45509,-15246
동문건설주식회사,10241,Dec-18,359435,227919,131515,311391,280043,31348,10889,20458,16909
동문건설주식회사,10241,Dec-19,395697,240957,154740,314432,281642,32790,27938,4852,14991
동문건설주식회사,10241,Dec-08,520021,374861,145161,316603,283051,33552,31765,1787,-29215
동민산업개발(주),72953,Dec-18,13488,9097,4391,0,0,0,395,-395,-555
동민산업개발(주),72953,Dec-17,13523,8577,4946,16562,11338,5225,1177,4047,2992
동민산업개발(주),72953,Dec-14,7916,7199,717,9042,7673,1370,422,948,878
동민산업개발(주),72953,Dec-19,25509,21889,3620,0,0,0,420,-420,-771
동민산업개발(주),72953,Dec-16,12974,11020,1954,3826,2588,1238,465,773,700
동민산업개발(주),72953,Dec-15,6113,4859,1254,15655,13548,2106,1170,936,537
동방건설(주),14059,Dec-00,9923,1417,8506,13630,11657,1974,1178,796,851
동방건설(주),14059,Dec-01,9692,832,8860,7427,6041,1386,1089,297,480
동방건설(주),14059,Dec-02,10486,1196,9290,12807,11437,1370,794,576,557
동방건설(주),14059,Dec-03,10110,614,9495,8028,6988,1040,779,261,206
동방건설(주),14059,Dec-07,9914,589,9325,2558,1917,641,743,-102,23
동방건설(주),14059,Dec-06,9530,177,9353,3034,2445,589,575,14,175
동방건설(주),14059,Dec-05,9406,139,9267,2478,2044,434,483,-49,178
동방건설(주),14059,Dec-99,10135,2225,7910,18012,15644,2368,1199,1170,1374
동방건설(주),14059,Dec-04,9236,147,9089,4687,4717,-30,735,-764,-279
동방건설(주),14059,Dec-08,9748,405,9343,3792,3138,654,866,-212,18
동부주택건설주식회사,39682,Dec-02,7305,6535,770,2075,1641,434,286,147,85
동부주택건설주식회사,39682,Dec-03,9348,8527,821,5649,4566,1083,1437,-354,52
동부주택건설주식회사,39682,Dec-04,6388,5700,687,11496,10097,1399,980,420,-134
동북디에프주식회사,39910,Dec-03,2962,2488,474,20073,18642,1432,728,704,482
동북디에프주식회사,39910,Dec-02,10577,10585,-8,0,0,0,182,-182,-306
동비건설(주),70106,Dec-14,12056,7078,4978,45404,40114,5290,3290,2000,1166
동비건설(주),70106,Dec-15,18656,13059,5597,42827,38464,4363,3204,1160,920
동비건설(주),70106,Dec-16,10932,16076,-5144,31669,39397,-7727,2509,-10236,-10398
동비건설(주),70106,Dec-17,6964,6758,206,17776,15957,1819,1402,417,359
동비건설(주),70106,Dec-13,13527,7699,5828,57814,53847,3967,2611,1356,1102
동산건설(주),40764,Dec-07,12864,5059,7804,20039,16857,3181,999,2182,1456
동산건설(주),40764,Dec-04,8456,3814,4642,18703,16210,2493,749,1745,1342
동산건설(주),40764,Dec-05,10322,4398,5923,18600,16062,2538,650,1888,1241
동산건설(주),40764,Dec-06,11253,4743,6511,11294,9485,1809,696,1113,579
동산건설(주),40764,Dec-10,4589,19608,-15019,7576,8211,-636,1462,-2098,-9086
동산건설(주),40764,Dec-08,15934,6768,9167,20275,17278,2997,952,2046,1365
동산건설(주),40764,Dec-09,15374,21320,-5946,19985,19758,227,1631,-1405,-15113
동산종합건설(주),49985,2020,,,,,,,,,
동삼건영주식회사,14083,Dec-12,17586,5023,12563,17,10,7,560,-553,-230
동삼건영주식회사,14083,Dec-03,22910,4119,18792,12369,9737,2633,976,1657,1063
동삼건영주식회사,14083,Dec-07,22727,4415,18312,20,6,14,446,-432,530
동삼건영주식회사,14083,Dec-13,14276,3042,11234,115,9,106,383,-277,-1329
동삼건영주식회사,14083,Dec-99,53559,43655,9904,33755,27542,6213,659,5554,1186
동삼건영주식회사,14083,Dec-01,22517,4817,17700,19401,16546,2856,679,2176,1530
동삼건영주식회사,14083,Dec-11,18168,5374,12794,78,0,78,614,-536,-5209
동삼건영주식회사,14083,Dec-04,22414,3928,18486,30,4,26,554,-528,1500
동삼건영주식회사,14083,Dec-17,11960,3932,8028,121,9,112,899,-787,-718
동삼건영주식회사,14083,Dec-16,12400,3654,8746,142,9,133,338,-206,-529
동삼건영주식회사,14083,Dec-15,13079,3803,9275,142,9,133,999,-867,-457
동삼건영주식회사,14083,Dec-14,12787,3055,9732,143,9,134,1550,-1416,-1502
동삼건영주식회사,14083,Dec-02,20988,5093,15896,3625,2879,745,742,3,1199
동삼건영주식회사,14083,Dec-08,16590,4179,12411,72,0,72,1032,-960,-3536
동삼건영주식회사,14083,Dec-09,20072,4077,15995,72,6,66,847,-781,3123
동삼건영주식회사,14083,Dec-10,24255,6253,18002,78,6,72,710,-638,2008
동삼건영주식회사,14083,Dec-05,25025,3358,21667,48,6,42,734,-692,-484
동삼건영주식회사,14083,Dec-00,34923,19745,15178,66997,53201,13796,939,12857,7364
동삼건영주식회사,14083,Dec-06,23739,4298,19441,51,6,45,593,-548,1063
동서건설주식회사,47996,Dec-11,23556,7255,16300,49429,44525,4904,3459,1445,798
동서건설주식회사,47996,Dec-07,9226,3474,5751,20935,18599,2336,1834,502,423
동서건설주식회사,47996,Dec-09,23752,8459,15292,29806,26297,3509,2449,1060,790
동서건설주식회사,47996,Dec-08,20327,5838,14488,28443,25434,3008,1976,1032,778
동서건설주식회사,47996,Dec-10,22516,7013,15503,23824,21381,2443,2566,-123,224
동서건설주식회사,47996,Dec-13,27195,8308,18888,47247,42652,4596,3779,817,798
동서건설주식회사,47996,Dec-18,50024,16912,33112,131151,121704,9447,6108,3339,2732
동서건설주식회사,47996,Dec-12,23288,5198,18090,51406,46667,4739,3285,1453,1789
동서건설주식회사,47996,Dec-19,83296,28039,55257,238402,216432,21970,7711,14260,11214
동서건설주식회사,47996,Dec-17,46026,16328,29698,116782,108334,8448,5354,3094,2118
동서건설주식회사,47996,Dec-14,33837,11890,21947,106925,98676,8248,5203,3045,3059
동서건설주식회사,47996,Dec-15,38391,12993,25398,129637,120496,9141,4798,4344,3451
동서건설주식회사,47996,Dec-16,43607,14527,29079,131860,122201,9659,4861,4798,3681
동서종합건설주식회사,30615,Dec-02,20027,13807,6221,22068,19311,2758,900,1857,1027
동서종합건설주식회사,30615,Dec-04,16765,11939,4826,10141,8984,1158,1138,19,-277
동서종합건설주식회사,30615,Dec-05,5829,8044,-2215,11,0,11,3845,-3833,-5495
동서종합건설주식회사,30615,Dec-03,18236,10133,8103,33019,28582,4437,2168,2269,1283
동선종합건설(주),57247,Dec-09,22667,10017,12650,30151,24554,5597,3116,2481,1556
동선종합건설(주),57247,Dec-08,19977,8883,11094,52411,42310,10100,3974,6126,5603
동선종합건설주식회사,14101,Dec-09,18823,10562,8261,5310,3641,1670,1439,231,56
동선종합건설주식회사,14101,Dec-04,8824,1397,7427,11628,8193,3435,855,2580,1921
동선종합건설주식회사,14101,Dec-06,11018,3053,7965,4354,4004,349,830,-481,36
동선종합건설주식회사,14101,Dec-10,11958,3691,8267,7492,6172,1319,1754,-435,6
동선종합건설주식회사,14101,Dec-99,11464,9327,2137,7553,5920,1633,994,638,43
동선종합건설주식회사,14101,Dec-00,15854,11920,3934,11609,9965,1644,1215,428,122
동선종합건설주식회사,14101,Dec-03,7836,2268,5568,17394,13393,4002,1092,2910,2361
동선종합건설주식회사,14101,Dec-08,16568,8363,8205,10578,8704,1874,1211,663,185
동선종합건설주식회사,14101,Dec-05,11430,3501,7929,5667,4767,900,773,127,502
동선종합건설주식회사,14101,Dec-07,10979,2959,8019,4944,3634,1310,1024,286,54
동성개발주식회사,82223,Dec-19,20135,13517,6618,6073,4376,1696,1410,286,287
동성개발주식회사,82223,Dec-16,14071,8322,5749,25764,19432,6332,1399,4933,3840
동성개발주식회사,82223,Dec-17,17403,11402,6001,11838,10082,1756,1282,474,252
동성개발주식회사,82223,Dec-18,17753,11422,6332,7839,5966,1873,1196,678,331
동성건설(주),10669,Dec-17,34813,13176,21637,72180,66784,5395,2746,2649,2492
동성건설(주),10669,Dec-19,34251,10987,23264,47067,43420,3646,2346,1300,660
동성건설(주),10669,Dec-18,33583,10979,22604,63348,60599,2750,1955,795,971
동성건설(주),10669,Dec-16,35972,16826,19147,62714,58547,4167,2447,1720,1686
동성건설(주),10669,Dec-06,16208,6198,10010,20415,17926,2488,1716,772,736
동성건설(주),10669,Dec-12,31796,10073,21723,56683,52071,4612,2172,2440,2123
동성건설(주),10669,Dec-13,33201,11250,21951,70536,68382,2153,2132,21,227
동성건설(주),10669,Dec-05,13712,4408,9304,18173,16015,2158,1266,892,642
동성건설(주),10669,Dec-14,25106,8035,17072,67636,65120,2516,2460,56,475
동성건설(주),10669,Dec-07,16423,5988,10435,40911,37208,3703,3287,416,479
동성건설(주),10669,Dec-08,21338,9162,12177,41796,38417,3379,1452,1927,1702
동성건설(주),10669,Dec-09,21583,7005,14578,43312,38057,5255,2483,2772,2253
동성건설(주),10669,Dec-10,27192,9827,17365,44787,39413,5374,2139,3235,2931
동성건설(주),10669,Dec-11,29666,10071,19595,49924,44431,5492,2800,2693,2233
동성건설(주),10669,Dec-99,8695,3995,4700,20764,18151,2613,861,1753,1245
동성건설(주),10669,Dec-03,15276,6839,8437,35689,32912,2777,1687,1090,1040
동성건설(주),10669,Dec-15,28663,11205,17458,46552,43710,2841,2343,498,385
동성건설(주),10669,Dec-04,11825,3178,8647,15166,13512,1653,1575,78,181
동성건설(주),10669,Dec-00,8032,2705,5327,16624,14860,1764,951,813,627
동성건설(주),10669,Dec-02,11511,4133,7378,20209,17546,2663,1508,1155,1026
동성건설(주),10669,Dec-01,10884,4532,6352,20383,18009,2374,984,1390,1026
동성산업(주),14110,Dec-16,29307,12025,17282,15817,12213,3604,1271,2333,1597
동성산업(주),14110,Dec-18,32986,10165,22821,9492,8432,1061,756,304,-2204
동성산업(주),14110,Dec-19,33913,10864,23049,9558,7568,1990,1395,595,227
동성산업(주),14110,Dec-17,26635,8448,18188,11708,10118,1590,882,709,908
동성산업(주),14110,Dec-15,32994,17306,15688,16624,15414,1210,620,590,487
동성산업(주),14110,Dec-05,26942,8517,18425,26106,21864,4242,1813,2428,2362
동성산업(주),14110,Dec-04,22983,7063,15920,21000,17492,3508,1543,1966,1515
동성산업(주),14110,Dec-07,32964,11467,21497,24945,20751,4194,1654,2540,1837
동성산업(주),14110,Dec-13,29306,15891,13415,18530,17984,546,1261,-715,-9320
동성산업(주),14110,Dec-12,36813,14077,22736,29354,26101,3252,2936,317,2469
동성산업(주),14110,Dec-11,33014,12928,20087,24884,23404,1480,1103,377,-1761
동성산업(주),14110,Dec-10,38042,15964,22079,22428,21118,1310,1153,157,618
동성산업(주),14110,Dec-09,29965,8810,21155,24619,22869,1751,1274,477,1030
동성산업(주),14110,Dec-08,28907,7149,21758,21503,17919,3584,868,2716,1032
동성산업(주),14110,Dec-99,13819,4383,9435,24535,21992,2542,1232,1310,736
동성산업(주),14110,Dec-06,27193,7795,19398,20514,16956,3559,1704,1855,1291
동성산업(주),14110,Dec-03,22118,7474,14643,23990,20173,3817,1647,2170,1234
동성산업(주),14110,Dec-02,19139,7611,11528,28548,25278,3270,1520,1750,1207
동성산업(주),14110,Dec-01,16371,5873,10498,26541,23877,2664,1537,1127,838
동성산업(주),14110,Dec-00,15813,6166,9646,26686,24585,2101,1563,537,223
동성산업(주),14110,Dec-14,32780,17581,15198,19175,14811,4364,729,3636,1782
동성종합건설(주),87819,Dec-17,9931,7771,2161,33372,32138,1234,1015,219,128
동성종합건설(주),87819,Dec-18,6411,4267,2144,7269,6481,787,480,307,183
동성종합건설주식회사,14117,Dec-00,28360,23613,4746,12611,10441,2169,1584,585,106
동성종합건설주식회사,14117,Dec-02,47759,38972,8787,13592,13269,323,1931,-1608,2380
동성종합건설주식회사,14117,Dec-01,21587,15180,6407,9329,7924,1405,1619,-214,-555
동성종합건설주식회사,14117,Dec-99,14499,9858,4641,11554,9547,2006,1278,729,138
동성종합건설주식회사,14117,Dec-15,4883,4374,508,296,96,200,477,-277,216
동수토건주식회사,69544,Dec-13,45398,39918,5480,25858,21870,3988,1185,2803,2126
동수토건주식회사,69544,Dec-15,95940,79282,16658,103815,86578,17237,5449,11789,9434
동수토건주식회사,69544,Dec-17,94694,19021,75673,166250,104154,62096,5509,56586,44787
동수토건주식회사,69544,Dec-16,78399,47513,30886,149405,123839,25566,8119,17447,14228
동수토건주식회사,69544,Dec-19,99049,6909,92139,56681,37300,19381,7538,11843,16700
동수토건주식회사,69544,Dec-18,98183,22744,75439,6260,4201,2059,4009,-1951,3360
동수토건주식회사,69544,Dec-14,66667,59442,7224,50664,43003,7661,4995,2666,1745
동신건설산업주식회사,14125,Dec-11,31352,6130,25222,23548,21856,1693,1210,482,1453
동신건설산업주식회사,14125,Dec-09,26416,3834,22582,15997,14881,1116,1043,73,1061
동신건설산업주식회사,14125,Dec-10,30216,6450,23766,15829,14607,1221,1084,137,1171
동신건설산업주식회사,14125,Dec-05,22595,4297,18298,24916,21905,3011,1181,1830,1885
동신건설산업주식회사,14125,Dec-99,10441,3759,6682,30756,27944,2811,802,2009,1622
동신건설산업주식회사,14125,Dec-00,9314,1582,7732,28530,26734,1796,747,1048,1050
동신건설산업주식회사,14125,Dec-12,32596,6129,26468,27185,25551,1635,1608,27,1246
동신건설산업주식회사,14125,Dec-03,18137,5940,12197,19632,17591,2041,777,1264,1678
동신건설산업주식회사,14125,Dec-19,26237,435,25802,162,147,15,453,-438,272
동신건설산업주식회사,14125,Dec-13,30042,2348,27694,11417,9364,2053,1376,677,1226
동신건설산업주식회사,14125,Dec-14,29670,1884,27786,9886,9015,871,1538,-667,92
동신건설산업주식회사,14125,Dec-16,28647,1015,27632,7436,6043,1392,1379,13,3051
동신건설산업주식회사,14125,Dec-01,13734,4989,8745,24009,22210,1799,677,1122,1013
동신건설산업주식회사,14125,Dec-08,27339,5841,21498,13897,12900,998,778,219,816
동신건설산업주식회사,14125,Dec-18,25909,379,25530,853,768,84,1132,-1048,-1469
동신건설산업주식회사,14125,Dec-07,24815,4157,20658,17619,15959,1660,827,834,1312
동신건설산업주식회사,14125,Dec-06,24592,5249,19343,17711,16195,1515,773,742,1109
동신건설산업주식회사,14125,Dec-04,19884,3469,16414,21436,15841,5595,880,4715,3968
동신건설산업주식회사,14125,Dec-02,17565,7046,10519,31709,29092,2616,738,1879,1773
동신건설산업주식회사,14125,Dec-15,25918,1337,24581,5335,4661,674,1366,-692,-3205
동신건설산업주식회사,14125,Dec-17,27763,763,26999,2863,2661,202,1388,-1186,-633
동신산업(주),14127,Dec-01,4639,1340,3299,818,1184,-367,642,-1009,-2047
동신종합건설주식회사,69784,Dec-19,9822,454,9368,3985,3572,413,1420,-1007,-833
동신종합건설주식회사,69784,Dec-13,11100,2425,8675,18107,12801,5306,3206,2101,2236
동신종합건설주식회사,69784,Dec-15,13351,2984,10367,17109,15254,1856,941,914,1061
동신종합건설주식회사,69784,Dec-17,11384,1249,10136,5844,4637,1207,2079,-871,-702
동신종합건설주식회사,69784,Dec-16,12390,1552,10838,9315,7592,1723,1279,444,471
동신종합건설주식회사,69784,Dec-14,14022,4716,9306,15703,12771,2932,2584,348,631
동신종합건설주식회사,69784,Dec-18,12798,2596,10201,10311,9253,1058,1043,15,66
동신주택주식회사,72969,Dec-14,9340,8029,1311,5154,4523,631,177,454,288
동신주택주식회사,72969,Dec-15,6327,4454,1874,10172,8607,1565,559,1006,563
동아건설산업(주),12761,Dec-10,729722,127079,602643,293533,253202,40331,24874,15457,86392
동아건설산업(주),12761,Dec-11,686475,157316,529159,307875,275535,32340,17912,14429,43654
동아건설산업(주),12761,Dec-12,723026,190653,532373,373752,350298,23454,6353,17101,14167
동아건설산업(주),12761,Dec-15,123707,260431,-136723,181223,167456,13767,5806,7961,-426649
동아건설산업(주),12761,Dec-14,462461,206176,256285,186573,202058,-15485,50118,-65604,-183413
동아건설산업(주),12761,Dec-17,216762,145063,71700,141423,126370,15053,9778,5276,14452
동아건설산업(주),12761,Dec-16,124196,86798,37398,138400,141498,-3098,-687,-2412,-61020
동아건설산업(주),12761,Dec-18,323694,220061,103632,215129,182504,32625,15423,17203,32383
동아건설산업(주),12761,Dec-07,677340,389567,287773,125410,108924,16486,34020,-17534,2060524
동아건설산업(주),12761,Dec-09,653233,130763,522470,216739,194889,21850,47128,-25278,20811
동아건설산업(주),12761,Dec-19,289674,187108,102566,201749,163726,38024,12836,25188,27993
동아건설산업(주),12761,Dec-08,665287,156977,508309,173544,153311,20232,59838,-39606,120072
동아건설산업(주),12761,Dec-13,613443,173771,439672,402826,383011,19815,9311,10505,-88017
동아디엔씨종합건설주식회사,64699,Dec-11,12928,18076,-5148,641,772,-131,88,-219,-2509
동아디엔씨종합건설주식회사,64699,Dec-12,12030,18308,-6278,471,637,-166,39,-205,-1129
동아디엔씨종합건설주식회사,64699,Dec-13,6896,18908,-12012,347,445,-98,37,-135,-5734
동양건설(주),14174,Dec-08,10503,3831,6672,26642,23514,3127,1958,1169,864
동양건설(주),14174,Dec-06,8209,2068,6141,11489,8484,3005,1717,1289,1198
동양건설(주),14174,Dec-09,5621,1089,4532,11500,11849,-348,1435,-1783,-1640
동양건설(주),14174,Dec-05,7994,3047,4947,27929,21666,6263,1731,4532,4051
동양건설(주),14174,Dec-07,11147,4312,6835,20610,16550,4060,2018,2042,1684
동양건설주식회사,56357,Dec-09,1847,19,1828,30093,27431,2662,1427,1235,614
동양건설주식회사,56357,Dec-08,27677,26471,1206,618,0,618,597,20,16
동양산기(주),52254,Dec-07,9047,3974,5073,18267,15306,2961,2584,377,195
동양산기(주),52254,Dec-08,9853,4522,5331,7829,6497,1332,813,519,259
동양종합개발주식회사,67276,2020,,,,,,,,,
동양종합건설(주),42166,Dec-05,24300,4824,19476,59180,51439,7742,2739,5003,5457
동양종합건설(주),42166,Dec-08,42773,6186,36588,85639,74969,10670,4033,6637,6516
동양종합건설(주),42166,Dec-15,78632,13046,65586,41748,39624,2124,7519,-5395,-3078
동양종합건설(주),42166,Dec-14,88387,19911,68476,37471,31296,6174,6893,-719,2683
