회사명,거래소코드,회계년도,자산총계,부채총계,자본총계,매출액,매출원가,매출총이익,판매비와 관리비,영업이익,당기순이익
이지스엔터프라이즈(주),39155,Dec-13,49734,40323,9411,36074,19338,16736,8995,7741,-4925
이지스엔터프라이즈(주),39155,Dec-14,33610,33345,265,40632,22931,17701,10275,7426,-9098
이지스엔터프라이즈(주),39155,Dec-15,29119,8786,20332,29477,14430,15046,10040,5007,22646
이지스엔터프라이즈(주),39155,Dec-16,36307,6466,29841,26668,12142,14526,7156,7370,8754
이지스엔터프라이즈(주),39155,Dec-17,48465,7463,41002,25558,7534,18025,9666,8359,10686
이지스엔터프라이즈(주),39155,Dec-18,58067,5719,52348,24433,4049,20384,9054,11330,11346
이지스엔터프라이즈(주),39155,Dec-03,4215,3272,944,9521,6661,2861,3045,-184,126
이지스엔터프라이즈(주),39155,Dec-19,73483,9885,63597,27337,4644,22692,9344,13348,13050
이지스엔터프라이즈(주),39155,Dec-02,7322,6504,818,10485,7512,2973,2856,117,138
인크루트알바콜주식회사,82602,Dec-18,4844,11367,-6523,8934,0,8934,12384,-3450,-3211
인크루트알바콜주식회사,82602,Dec-17,10309,13774,-3465,12837,0,12837,16965,-4127,-3397
인크루트주식회사,11061,Dec-03,4882,594,4288,4516,1833,2683,2763,-80,57
인크루트주식회사,11061,Dec-99,250,88,162,136,0,136,282,-146,-138
인크루트주식회사,11061,Dec-00,640,631,9,991,0,991,1723,-732,-752
인터넷티브이네트웍스(주),17135,Dec-01,17038,1770,15268,436,592,-156,3748,-3904,-7832
인터넷티브이네트웍스(주),17135,Dec-02,7294,1548,5746,11,0,11,520,-509,-9411
인터넷티브이네트웍스(주),17135,Dec-03,6372,1719,4652,64,0,64,100,-37,-1089
인터넷티브이네트웍스(주),17135,Dec-99,9344,857,8487,718,764,-46,1243,-1290,-1259
인터넷티브이네트웍스(주),17135,Dec-00,25122,1875,23247,680,1327,-647,6551,-7198,-8862
잡코리아(유),21298,Dec-02,2714,799,1915,4290,0,4290,2903,1387,965
잡코리아(유),21298,Dec-04,7928,2144,5784,10723,0,10723,8299,2424,1825
잡코리아(유),21298,Dec-05,13639,4050,9589,16823,0,16823,11987,4836,3819
잡코리아(유),21298,Dec-06,22683,6688,15995,26596,0,26596,18357,8240,6406
잡코리아(유),21298,Dec-07,35262,9377,25885,34697,0,34697,22538,12159,9890
잡코리아(유),21298,Dec-08,39238,9291,29947,37907,0,37907,22798,15109,12127
잡코리아(유),21298,Dec-09,25161,7945,17216,34232,0,34232,18770,15463,12269
잡코리아(유),21298,Dec-10,35627,12970,22657,52081,0,52081,25146,26935,20292
잡코리아(유),21298,Dec-11,60844,11232,49612,60785,0,60785,29586,31199,26955
잡코리아(유),21298,Dec-01,1476,525,950,1617,0,1617,1480,137,246
잡코리아(유),21298,Dec-03,5335,1390,3945,6939,0,6939,5090,1849,1041
제이센트럴(주),57741,Dec-10,964,61,903,0,0,0,6,-6,861
제이센트럴(주),57741,Dec-09,30003,11,29992,0,0,0,0,0,35
제이티비씨스튜디오주식회사,17392,Dec-01,21704,10872,10833,36281,30100,6180,6330,-150,193
제이티비씨스튜디오주식회사,17392,Dec-02,21375,11686,9689,37037,31577,5460,5989,-528,-2254
제이티비씨스튜디오주식회사,17392,Dec-03,13220,3521,9700,12863,5975,6887,6185,703,10
제이티비씨스튜디오주식회사,17392,Dec-04,13047,3307,9740,12076,5559,6516,6458,59,40
제이티비씨스튜디오주식회사,17392,Dec-05,12134,5028,7106,11435,5188,6247,6663,-416,-2634
제이티비씨스튜디오주식회사,17392,Dec-06,10116,5770,4346,13406,4911,8495,8207,289,-2760
제이티비씨스튜디오주식회사,17392,Dec-07,13316,7178,6137,18242,6486,11756,11332,423,548
제이티비씨스튜디오주식회사,17392,Dec-08,12224,7285,4939,19810,5950,13861,14459,-598,-1198
제이티비씨스튜디오주식회사,17392,Dec-09,11932,7432,4501,20218,5009,15210,14419,791,-439
제이티비씨스튜디오주식회사,17392,Dec-10,10533,6366,4168,19888,3896,15991,16295,-303,-328
제이티비씨스튜디오주식회사,17392,Dec-11,11655,8902,2753,23404,5830,17574,19055,-1482,-1415
제이티비씨스튜디오주식회사,17392,Dec-12,8236,7672,564,26618,5020,21598,22863,-1264,-2084
제이티비씨스튜디오주식회사,17392,Dec-13,10302,6419,3883,22085,4391,17694,17641,53,-956
제이티비씨스튜디오주식회사,17392,Dec-14,33497,10641,22856,68590,54312,14278,12578,1701,275
제이티비씨스튜디오주식회사,17392,Dec-15,37981,12868,25113,60114,46270,13844,10727,3117,2207
제이티비씨스튜디오주식회사,17392,Dec-16,48966,19765,29202,79058,55718,23340,16883,6456,4073
제이티비씨스튜디오주식회사,17392,Dec-17,55165,25112,30053,126948,93754,33195,25138,8057,913
제이티비씨스튜디오주식회사,17392,Dec-18,81509,45583,35926,161695,124371,37324,30214,7110,5853
제이티비씨스튜디오주식회사,17392,Dec-19,151719,95535,56184,188879,144091,44788,30785,14003,7848
제이티비씨스튜디오주식회사,17392,Dec-99,8385,1378,7007,1578,1090,488,526,-38,7
제이티비씨스튜디오주식회사,17392,Dec-00,22381,11720,10661,26146,16711,9435,8503,932,748
주)에이전트소프트,58754,Dec-11,8758,10102,-1344,4825,2625,2200,3877,-1677,-1333
주)에이전트소프트,58754,Dec-12,9056,11032,-1976,4912,2539,2373,3699,-1326,-632
주)에이전트소프트,58754,Dec-13,8823,12274,-3451,4479,2504,1975,4024,-2049,-1546
주)에이전트소프트,58754,Dec-14,8675,12490,-3815,4246,2184,2063,3653,-1590,-382
주)에이전트소프트,58754,Dec-15,9601,13133,-3532,3867,1960,1907,3249,-1341,293
주)에이전트소프트,58754,Dec-16,10215,14181,-3966,4153,2111,2043,3089,-1046,-430
주)에이전트소프트,58754,Dec-17,10784,14959,-4175,3529,1752,1777,2838,-1061,-239
주)에이전트소프트,58754,Dec-18,10437,15035,-4598,3442,1661,1781,2446,-665,-399
주)에이전트소프트,58754,Dec-19,7755,14747,-6992,4297,2103,2194,2988,-794,-2378
주)에이전트소프트,58754,Dec-10,8317,8328,-11,5539,2619,2921,3738,-818,-146
주)에이전트소프트,58754,Dec-09,7868,7733,135,4244,2216,2028,2576,-548,69
주식회사고구려인베스트먼트,90586,Dec-19,11357,593,10764,2340,0,2340,1987,352,394
주식회사고구려인베스트먼트,90586,Dec-18,13024,2654,10370,14970,0,14970,4511,10459,8563
주식회사골드파로스,50807,Mar-09,26972,17778,9194,197,2299,-2102,509,-2611,-3624
주식회사골드파로스,50807,Mar-10,26964,19355,7609,1151,776,375,450,-75,-1436
주식회사골드파로스,50807,Mar-08,29667,10637,19030,88,1368,-1280,459,-1739,-2590
주식회사글로벌익스터널트러스트,52056,Dec-09,21718,14098,7620,11675,5514,6161,4413,1748,1005
주식회사글로벌익스터널트러스트,52056,Dec-08,18846,13024,5822,15050,7587,7463,4819,2644,1958
주식회사글로벌익스터널트러스트,52056,Dec-07,8527,6833,1694,10403,4371,6032,4927,1105,766
주식회사나이스핀링크,75780,Dec-17,98133,48785,49348,44818,32615,12203,6473,5729,4494
주식회사나이스핀링크,75780,Dec-16,70654,25869,44784,1083,780,303,175,128,82
주식회사넥센,11053,Dec-01,1041,1556,-514,773,154,619,2449,-1830,-2151
주식회사넥센,11053,Dec-00,2185,548,1637,1325,0,1325,2476,-1151,-1250
주식회사넥센,11053,Dec-99,3176,289,2886,883,0,883,1255,-372,204
주식회사뉴스1,86839,Dec-19,18409,4376,14033,30492,19398,11094,7694,3400,2005
주식회사뉴스1,86839,Dec-18,17322,5292,12030,28115,16438,11677,6558,5119,3576
주식회사뉴스1,86839,Dec-17,12792,4344,8448,23942,15385,8557,5760,2797,2083
주식회사뉴에라파트너스인베스트먼트,91122,Dec-19,13858,8702,5156,708,0,708,348,359,-95
주식회사뉴에라파트너스인베스트먼트,91122,Dec-18,9441,9136,305,109,0,109,185,-77,-195
주식회사다날엔터테인먼트,63891,Dec-12,14270,4518,9751,17135,0,17135,20818,-3683,-3357
주식회사다날엔터테인먼트,63891,Dec-15,24003,17721,6283,17704,0,17704,16680,1023,62
주식회사다날엔터테인먼트,63891,Dec-16,21090,18225,2866,27100,0,27100,26493,607,-3517
주식회사다날엔터테인먼트,63891,Dec-17,27514,24526,2988,33275,0,33275,34001,-726,1205
주식회사다날엔터테인먼트,63891,Dec-18,26681,23184,3498,39077,0,39077,40963,-1886,-3244
주식회사다날엔터테인먼트,63891,Dec-19,19538,15399,4139,11757,0,11757,16287,-4530,435
주식회사다날엔터테인먼트,63891,Dec-13,22691,15271,7420,14444,0,14444,17168,-2724,-3662
주식회사다날엔터테인먼트,63891,Dec-14,20956,14955,6002,13836,0,13836,14124,-287,-1283
주식회사더에스와이지연구원,81588,Dec-16,30043,30051,-9,45,0,45,84,-39,-39
주식회사더에스와이지연구원,81588,Dec-17,26066,30307,-4241,453,0,453,4686,-4233,-4232
주식회사더존테크핀,51532,Dec-09,4804,32,4772,385,479,-95,1009,-1104,-773
주식회사더존테크핀,51532,Dec-11,6299,255,6044,3177,1291,1886,1847,39,363
주식회사더존테크핀,51532,Dec-12,4306,512,3794,2341,1205,1137,1009,128,-2109
주식회사더존테크핀,51532,Dec-13,4410,201,4209,1808,680,1128,832,296,415
주식회사더존테크핀,51532,Dec-08,5337,84,5253,41,0,41,487,-445,-334
주식회사더존테크핀,51532,Dec-15,3375,99,3276,1601,704,896,803,93,46
주식회사더존테크핀,51532,Dec-16,3578,165,3413,1659,732,928,738,189,137
주식회사더존테크핀,51532,Dec-17,3950,132,3818,1599,542,1057,654,403,405
주식회사더존테크핀,51532,Dec-18,4651,161,4490,1605,387,1218,614,604,672
주식회사더존테크핀,51532,Dec-19,5295,178,5117,1458,167,1291,494,797,665
주식회사더존테크핀,51532,Dec-14,3331,100,3231,2105,1104,1001,823,178,203
주식회사더존테크핀,51532,Dec-10,9289,3044,6245,901,610,291,2013,-1723,-1581
주식회사데이타링크,13953,Dec-03,2154,7793,-5639,1750,128,1622,3216,-1594,-7968
주식회사데이타링크,13953,Dec-01,23410,14023,9387,54590,39021,15570,14628,942,-321
주식회사데이타링크,13953,Dec-02,18821,15618,3203,39525,34010,5515,8099,-2584,-6184
주식회사드림위즈,12486,Dec-03,17684,3868,13816,9074,0,9074,8456,618,147
주식회사드림위즈,12486,Dec-04,11371,2882,8490,6565,83,6482,10153,-3671,-5639
주식회사드림위즈,12486,Dec-05,8728,1952,6776,6772,441,6331,10893,-4562,-4571
주식회사드림위즈,12486,Dec-01,17255,4812,12443,5130,18,5112,5870,-758,-2619
주식회사드림위즈,12486,Dec-02,20070,4896,15174,10054,0,10054,7101,2953,2716
주식회사드림위즈,12486,Dec-08,2405,1808,597,4328,579,3749,4710,-961,-1022
주식회사드림위즈,12486,Dec-09,2031,1902,129,2091,0,2091,2715,-624,-480
주식회사드림위즈,12486,Dec-10,1905,1007,898,1802,0,1802,1960,-158,125
주식회사드림위즈,12486,Dec-11,1598,1247,352,663,0,663,1349,-686,-552
주식회사드림위즈,12486,Dec-06,3953,2047,1906,7257,613,6644,10830,-4186,-4875
주식회사드림위즈,12486,Dec-07,3315,1858,1457,5072,290,4783,6211,-1428,-1439
주식회사디쉐어,85149,Dec-19,42628,14466,28162,72098,30497,41602,12414,29188,22482
주식회사디쉐어,85149,Dec-18,22417,8827,13590,48206,14373,33833,15871,17962,13733
주식회사디지털씨엔씨,39472,Dec-03,11263,4307,6957,5906,3035,2872,2742,130,-4118
주식회사디지털씨엔씨,39472,Dec-05,8631,3828,4803,118,4,114,677,-564,-83
주식회사디지털씨엔씨,39472,Dec-06,3780,1806,1974,116,486,-370,412,-782,-2829
주식회사디지털씨엔씨,39472,Dec-04,9882,4996,4886,1073,519,554,1919,-1365,-1101
주식회사디지털씨엔씨,39472,Dec-02,11211,3648,7563,11880,5653,6227,2682,3545,3278
주식회사디킴스커뮤니케이션즈,12812,Dec-00,8280,4258,4022,16664,14561,2103,2025,77,147
주식회사디킴스커뮤니케이션즈,12812,Dec-02,1396,3655,-2259,4685,3973,712,2599,-1887,-2257
주식회사디킴스커뮤니케이션즈,12812,Dec-03,2379,5079,-2700,2003,586,1417,1545,-128,-441
주식회사디킴스커뮤니케이션즈,12812,Dec-99,6091,2267,3824,5929,4838,1092,1002,90,119
주식회사디킴스커뮤니케이션즈,12812,Dec-05,1305,6430,-5125,2403,724,1679,2214,-535,-750
주식회사디킴스커뮤니케이션즈,12812,Dec-06,1490,7374,-5884,2741,971,1770,2204,-434,-759
주식회사디킴스커뮤니케이션즈,12812,Dec-07,1367,8300,-6933,3259,1328,1931,2155,-224,-1094
주식회사디킴스커뮤니케이션즈,12812,Dec-01,4352,4408,-56,5941,6407,-466,3010,-3476,-3718
주식회사디킴스커뮤니케이션즈,12812,Dec-04,1252,5627,-4375,2264,577,1687,2520,-832,-1675
주식회사딥노이드,87625,Dec-19,5833,15800,-9967,235,94,141,4045,-3904,-1847
주식회사딥노이드,87625,Dec-18,7254,1585,5669,887,509,378,1935,-1556,-1944
주식회사딥노이드,87625,Dec-17,2758,2429,329,1431,1162,269,1557,-1288,-1470
주식회사레진엔터테인먼트,80998,Dec-18,26648,10847,15801,37443,0,37443,46570,-9127,-10403
주식회사레진엔터테인먼트,80998,Dec-19,20295,10675,9619,34542,0,34542,39780,-5238,-6208
주식회사레진엔터테인먼트,80998,Dec-17,37740,11436,26304,44895,0,44895,56304,-11409,-11570
주식회사레진엔터테인먼트,80998,Dec-16,43273,5457,37817,39097,0,39097,38315,782,568
주식회사렛츠,30825,Dec-03,6509,3426,3084,1425,2301,-876,1207,-2084,-17879
주식회사렛츠,30825,Dec-02,23768,2805,20963,169,447,-278,432,-710,-2827
주식회사리치커뮤니케이션즈,64551,Dec-15,18748,12177,6571,15075,0,15075,13083,1992,2137
주식회사리치커뮤니케이션즈,64551,Dec-12,6893,1301,5592,13129,0,13129,9833,3296,-3007
주식회사리치커뮤니케이션즈,64551,Dec-11,11735,3136,8599,8611,0,8611,6559,2052,1830
주식회사마이셀럽스,89597,Dec-18,4678,542,4136,692,0,692,5473,-4781,-4777
주식회사마이셀럽스,89597,Dec-19,8417,1314,7103,2187,0,2187,7227,-5040,-5025
주식회사마인소프트,30558,Dec-00,184,422,-238,83,26,56,353,-297,-304
주식회사마인소프트,30558,Dec-01,146,446,-300,126,0,126,474,-349,-380
주식회사마인즈랩,85180,Dec-19,27161,1397,25764,8223,0,8223,12484,-4261,-7957
주식회사마인즈랩,85180,Dec-18,18108,1810,16298,10597,0,10597,9097,1500,530
주식회사마인즈랩,85180,Dec-17,15633,1106,14528,6834,0,6834,3498,3336,2765
주식회사마케팅이즈,82337,Dec-16,1507,721,786,7998,6671,1327,1273,54,70
주식회사마케팅이즈,82337,Dec-18,6672,5799,873,10056,8326,1731,1573,158,192
주식회사마케팅이즈,82337,Dec-17,1463,782,681,7921,6843,1077,1410,-333,-295
주식회사메쉬코리아,84927,Dec-19,61898,38143,23756,161475,0,161475,173734,-12260,-15642
주식회사메쉬코리아,84927,Dec-17,31087,13500,17587,30103,0,30103,46102,-15999,-15310
주식회사메쉬코리아,84927,Dec-18,58770,19939,38831,73146,0,73146,87166,-14020,-16440
주식회사문피아,83161,Dec-19,33458,7603,25855,28660,0,28660,23089,5571,4767
주식회사문피아,83161,Dec-18,26220,13714,12506,22071,0,22071,16705,5366,4290
주식회사문피아,83161,Dec-17,13392,5151,8241,16798,0,16798,12074,4724,3020
주식회사미디어윌네트웍스,65969,Dec-13,19605,4685,14920,22990,0,22990,16596,6394,5317
주식회사미디어윌네트웍스,65969,Dec-12,12975,3373,9602,20930,0,20930,17772,3158,3207
주식회사미디어윌네트웍스,65969,Dec-16,43012,8790,34222,34797,0,34797,27573,7225,6527
주식회사미디어윌네트웍스,65969,Dec-17,51832,7785,44047,38059,0,38059,26535,11524,9824
주식회사미디어윌네트웍스,65969,Dec-18,60539,8718,51821,36136,0,36136,27516,8620,7774
주식회사미디어윌네트웍스,65969,Dec-19,63710,5855,57855,37954,0,37954,31508,6445,6035
주식회사미디어윌네트웍스,65969,Dec-14,26856,4777,22080,25294,0,25294,16607,8688,7160
주식회사미디어윌네트웍스,65969,Dec-15,34980,7285,27696,28404,0,28404,22108,6296,5616
주식회사배움닷컴,17870,Dec-01,7995,370,7624,2290,1922,368,3349,-2982,-3486
주식회사배움닷컴,17870,Dec-02,5380,247,5133,3050,1973,1077,3175,-2099,-1856
주식회사베스트인터넷,10978,Dec-00,354,71,283,291,256,36,486,-450,-437
주식회사베스트인터넷,10978,Dec-99,766,45,721,462,382,80,554,-474,-462
주식회사봉봉,86910,Dec-18,17775,962,16813,19317,0,19317,17166,2151,1887
주식회사봉봉,86910,Dec-19,16127,1704,14423,7167,0,7167,9946,-2779,-2374
주식회사북팔,76566,Dec-15,5945,2139,3806,6952,0,6952,7019,-66,13
주식회사북팔,76566,Dec-16,4987,2207,2779,8352,0,8352,9458,-1106,-1027
주식회사북팔,76566,Dec-17,4211,1129,3083,9298,351,8946,8614,332,304
주식회사블루트리,67339,Dec-13,9618,6839,2779,11047,37,11010,9104,1906,1111
주식회사블루트리,67339,Dec-12,8753,7086,1668,8245,0,8245,6557,1688,1368
주식회사비피유홀딩스,76108,Dec-16,53875,240,53636,39,0,39,6047,-6008,-5492
주식회사비피유홀딩스,76108,Dec-19,26182,879,25303,385,0,385,12789,-12404,-12717
주식회사비피유홀딩스,76108,Dec-18,39105,714,38391,415,0,415,10274,-9859,-15429
주식회사비피유홀딩스,76108,Dec-17,57887,544,57343,1252,0,1252,8766,-7514,-2327
주식회사빗썸홀딩스,91687,Dec-19,287393,6116,281278,35150,0,35150,1364,33786,34380
주식회사빗썸홀딩스,91687,Dec-18,257483,8689,248794,0,0,0,157726,-157726,-165804
주식회사사이버타운,11299,Dec-99,1423,60,1363,390,189,201,154,47,63
주식회사사이버타운,11299,Dec-00,1472,1354,117,193,0,193,2391,-2198,-2202
주식회사사이버타운,11299,Dec-01,138,947,-809,19,158,-139,692,-830,-926
주식회사사이버타운,11299,Dec-04,17,2,15,12,10,2,42,-40,-40
주식회사사이버타운,11299,Dec-03,57,2,55,29,25,3,59,-55,-55
주식회사사이버타운,11299,Dec-02,189,10,179,322,63,260,272,-12,-12
주식회사산타크루즈컴퍼니,62790,Dec-13,399,53,346,238,0,238,366,-128,-100
주식회사산타크루즈컴퍼니,62790,Dec-14,363,88,275,611,0,611,705,-93,-71
주식회사산타크루즈컴퍼니,62790,Dec-15,353,60,292,266,0,266,264,1,18
주식회사산타크루즈컴퍼니,62790,Dec-16,458,183,275,388,0,388,500,-112,-98
주식회사산타크루즈컴퍼니,62790,Dec-17,964,274,689,515,0,515,435,80,105
주식회사산타크루즈컴퍼니,62790,Dec-18,1417,401,1016,503,0,503,454,49,77
주식회사산타크루즈컴퍼니,62790,Dec-19,1665,506,1158,504,0,504,412,92,143
주식회사산타크루즈컴퍼니,62790,Dec-12,509,63,446,561,0,561,540,21,44
주식회사산타크루즈컴퍼니,62790,Dec-11,34,22,12,12,0,12,10,2,2
주식회사삼팔커뮤니케이션,12119,Dec-00,395,9,387,58,0,58,167,-109,-98
주식회사세진아이앤씨,82488,Dec-17,10794,11324,-531,1655,0,1655,935,720,582
주식회사세진아이앤씨,82488,Dec-19,18746,18294,453,1512,0,1512,688,824,788
주식회사세진아이앤씨,82488,Dec-18,18349,18816,-467,1305,0,1305,1050,255,101
주식회사세진아이앤씨,82488,Dec-16,11802,12938,-1136,625,0,625,1822,-1197,-1196
주식회사소셜뉴스,68376,Dec-15,1319,464,856,3253,0,3253,2627,626,688
주식회사소셜뉴스,68376,Aug-14,580,366,214,587,0,587,930,-343,-353
주식회사소셜뉴스,68376,Aug-13,387,160,227,1259,0,1259,1232,27,15
주식회사아경미디어,89781,Dec-19,7866,9595,-1729,502,564,-61,333,-395,-1146
주식회사아이엔엘,58244,Dec-11,10081,2083,7998,11263,0,11263,9831,1431,1699
주식회사아이엔엘,58244,Dec-10,8300,2001,6299,11585,0,11585,12519,-934,-777
주식회사아이엔엘,58244,Dec-13,7724,646,7078,3853,0,3853,4342,-489,-535
주식회사아이엔엘,58244,Dec-12,12223,3611,8613,12360,0,12360,11479,881,660
주식회사아이엔엘,58244,Dec-09,10617,3141,7476,20713,0,20713,14879,5834,4863
주식회사아이투에스,47763,Dec-08,7639,3758,3881,7143,5860,1282,513,769,508
주식회사아이투에스,47763,Dec-07,7465,4012,3453,6941,5692,1249,424,825,590
주식회사악어디지털,88834,Dec-18,10413,7972,2441,2154,0,2154,1871,283,250
주식회사악어디지털,88834,Dec-19,12449,7181,5268,1588,0,1588,3936,-2349,-2869
주식회사알통,88605,Mar-20,305,60,245,0,0,0,124,-124,-124
주식회사알통,88605,Dec-19,28,629,-601,289,0,289,487,-199,-197
주식회사알트탭,81963,Dec-18,9881,97,9784,0,0,0,579,-579,-6484
주식회사알트탭,81963,Dec-16,12069,11045,1024,0,0,0,30,-30,-289
주식회사알트탭,81963,Dec-17,21881,5103,16779,0,0,0,18,-18,16968
주식회사얍컴퍼니,71237,Dec-15,66524,3159,63365,0,0,0,14240,-14240,-14037
주식회사얍컴퍼니,71237,Dec-16,48792,16032,32760,717,0,717,23065,-22348,-32603
주식회사얍컴퍼니,71237,Dec-17,36977,13145,23832,2764,0,2764,12415,-9651,-9236
주식회사얍컴퍼니,71237,Dec-18,12096,16089,-3993,5273,0,5273,11019,-5746,-27068
주식회사얍컴퍼니,71237,Dec-19,9256,22084,-12829,1223,0,1223,8718,-7495,-8497
주식회사얍컴퍼니,71237,Dec-14,31860,7796,24064,0,0,0,5178,-5178,-5047
주식회사얍컴퍼니,71237,Dec-13,22698,7526,15171,0,0,0,1451,-1451,-1446
주식회사에스앤제이,57913,Dec-09,10144,7918,2226,137,0,137,118,19,1286
주식회사에스앤제이,57913,Dec-11,10804,8851,1953,180,0,180,141,39,406
주식회사에스앤제이,57913,Dec-13,11002,8146,2856,199,0,199,263,-64,922
주식회사에스앤제이,57913,Dec-14,12146,8419,3727,267,0,267,183,84,855
주식회사에스앤제이,57913,Dec-15,17122,10778,6344,324,0,324,194,131,2324
주식회사에스앤제이,57913,Dec-16,18892,10213,8679,395,0,395,205,190,2239
주식회사에스앤제이,57913,Dec-17,22711,10859,11852,491,0,491,223,269,3194
주식회사에스앤제이,57913,Dec-18,35141,21636,13505,564,0,564,305,259,1632
주식회사에스앤제이,57913,Dec-19,53214,38378,14835,576,0,576,341,235,1238
주식회사에스앤제이,57913,Dec-12,11218,9249,1969,180,0,180,224,-44,460
주식회사에스앤제이,57913,Dec-10,10456,8909,1547,172,1,171,138,33,619
주식회사에스이티,69857,2020,,,,,,,,,
주식회사에이아이옥션,92402,Dec-19,4,33,-29,5,0,5,36,-31,-31
주식회사에이아이옥션,92402,Dec-18,2,0,2,0,0,0,8,-8,-8
주식회사에이엠피,84609,Dec-19,609,0,609,0,0,0,12,-12,-1128
주식회사에이엠피,84609,Dec-18,19747,11,19736,0,232,-232,117,-349,-32
주식회사에이치알인베스트먼트,72414,Dec-16,3654,686,2968,2897,615,2282,1140,1142,1272
주식회사에이치알인베스트먼트,72414,Dec-17,1534,295,1239,2077,309,1768,654,1115,793
주식회사에이치알인베스트먼트,72414,Dec-14,1824,120,1704,751,307,444,588,-144,-95
주식회사에이치알인베스트먼트,72414,Dec-15,3007,237,2770,2081,435,1645,876,769,-710
주식회사에이치앤아이피,56303,Dec-10,19050,28798,-9749,142,0,142,13302,-13160,-14535
주식회사에이치앤아이피,56303,Dec-11,16621,43983,-27362,612,0,612,16432,-15820,-17705
주식회사에이치앤아이피,56303,Dec-08,25314,12680,12634,0,0,0,2828,-2828,-4635
주식회사에이치앤아이피,56303,Dec-09,23803,18949,4854,14,0,14,7614,-7600,-8387
주식회사엔플러스엠닷컴,21293,Dec-00,186,9,177,2,2,0,104,-104,-103
주식회사엔플러스엠닷컴,21293,Dec-01,350,370,-20,27,16,11,333,-322,-329
주식회사엠오디,78314,Dec-17,5924,10112,-4188,3511,3044,467,2219,-1752,-2351
주식회사엠오디,78314,Dec-16,7560,16573,-9014,3315,2830,485,2283,-1798,-2871
주식회사엠플렉스,91039,Dec-19,4830,2470,2359,9392,0,9392,8576,816,1471
주식회사엠플렉스,91039,Dec-18,8394,7474,920,8770,0,8770,8317,453,231
주식회사여기어때컴퍼니,78918,Dec-15,9470,18353,-8883,83,0,83,9201,-9118,-9243
주식회사여기어때컴퍼니,78918,Dec-16,22967,45153,-22186,24627,0,24627,37081,-12453,-14135
주식회사여기어때컴퍼니,78918,Dec-18,31900,48103,-16204,68626,0,68626,78502,-9876,-11633
주식회사여기어때컴퍼니,78918,Dec-19,52703,58333,-5630,102704,0,102704,95499,7205,4551
주식회사여기어때컴퍼니,78918,Dec-17,32098,51811,-19713,51778,0,51778,45707,6071,2473
주식회사옐로쇼핑미디어,74126,Dec-16,50928,35406,15522,30127,0,30127,28952,1175,-589
주식회사옐로쇼핑미디어,74126,Dec-15,39232,24278,14955,21763,0,21763,31569,-9806,-10043
주식회사옐로오투오그룹,74225,Dec-18,90817,77231,13585,13515,0,13515,14837,-1321,-61145
주식회사옐로오투오그룹,74225,Dec-15,106322,14600,91721,11307,0,11307,14072,-2765,769
주식회사옐로오투오그룹,74225,Dec-16,120006,39643,80363,17815,0,17815,21417,-3601,-21021
주식회사옐로오투오그룹,74225,Dec-17,92773,29479,63294,16547,0,16547,19514,-2968,-23389
주식회사오세오닷컴,11135,Dec-99,1078,45,1033,2,0,2,222,-220,-219
주식회사오세오닷컴,11135,Dec-00,1936,180,1756,335,239,96,1935,-1839,-1830
주식회사오세오닷컴,11135,Dec-04,199,119,80,339,113,226,457,-231,-241
주식회사오세오닷컴,11135,Dec-05,52,47,5,99,65,34,154,-120,-75
주식회사오세오닷컴,11135,Dec-06,48,105,-57,70,18,51,123,-71,-62
주식회사오세오닷컴,11135,Dec-02,950,304,646,1246,465,780,1151,-371,-384
주식회사오세오닷컴,11135,Dec-03,564,243,321,996,369,627,992,-366,-325
주식회사오세오닷컴,11135,Dec-01,1204,174,1030,827,263,565,1214,-650,-726
주식회사와이즈인포넷,11237,Dec-00,4958,1883,3075,2572,2164,407,2555,-2148,-2976
주식회사와이즈인포넷,11237,Dec-99,7459,1407,6051,4633,2069,2565,2522,42,264
주식회사윈글리쉬닷컴,48677,Dec-08,3198,1937,1261,7930,4772,3159,3883,-725,-1485
주식회사윈글리쉬닷컴,48677,Dec-07,4458,1713,2745,7702,3482,4220,4048,172,118
주식회사이매진스,64272,Dec-14,10031,3558,6473,12676,7293,5383,3848,1535,243
주식회사이매진스,64272,Dec-13,13729,4906,8823,11695,6250,5445,3389,2056,1963
주식회사이매진스,64272,Dec-12,13451,3196,10255,14675,7656,7019,3356,3663,3350
주식회사이머니,11811,Dec-01,7495,919,6576,257,0,257,3518,-3261,-4857
주식회사이머니,11811,Dec-00,12600,769,11831,136,0,136,4616,-4480,-4551
주식회사이머니,11811,Dec-99,7928,259,7669,0,0,0,174,-174,-115
주식회사인사이트컴퍼니,90360,Dec-19,20870,8740,12130,10345,0,10345,5367,4978,3836
주식회사인사이트컴퍼니,90360,Dec-18,19242,11018,8224,8786,0,8786,4809,3977,3155
주식회사인컴즈,65784,Dec-16,15249,11099,4151,22590,0,22590,22205,385,603
주식회사인컴즈,65784,Dec-15,14042,11747,2295,20617,0,20617,20026,591,730
주식회사인컴즈,65784,Dec-18,20092,15080,5012,24146,0,24146,22508,1637,1564
주식회사인컴즈,65784,Dec-13,9862,7794,2068,18186,0,18186,17917,269,277
주식회사인컴즈,65784,Dec-14,12210,9553,2657,21249,0,21249,20781,469,429
주식회사인컴즈,65784,Dec-19,22501,19468,3033,26094,0,26094,24734,1360,1082
